Provider_ID,Hospital_Name,Measure_ID,Gastrointestinal,Eye,Nervous System,Musculoskeletal,Skin,Genitourinary,Cardiovascular,Start_Date,End_Date
"390028","UPMC MERCY","OP-26","4646","344","1931","1548","2872","978","299","01/01/2012","12/31/2012"
"390030","SCHUYLKILL MEDICAL CENTER - SOUTH JACKSON STREET","OP-26","774","43","1019","489","99","606","230","01/01/2012","12/31/2012"
"390031","SCHUYLKILL MEDICAL CENTER - NORWEGIAN STREET","OP-26","71","2","3","144","420","8","50","01/01/2012","12/31/2012"
"390032","ALLEGHENY VALLEY HOSPITAL","OP-26","4233","981","36","909","806","413","267","01/01/2012","12/31/2012"
"390035","ST LUKES QUAKERTOWN HOSPITAL","OP-26","335","191","1977","913","1558","70","33","01/01/2012","12/31/2012"
"390036","HERITAGE VALLEY BEAVER","OP-26","4756","1451","961","939","2172","831","826","01/01/2012","12/31/2012"
"390037","HERITAGE VALLEY SEWICKLEY","OP-26","2143","1730","78","370","33","465","412","01/01/2012","12/31/2012"
"390039","SOMERSET COMMUNITY HOSPITAL","OP-26","3019","669","136","355","610","808","235","01/01/2012","12/31/2012"
"390041","UNIONTOWN HOSPITAL","OP-26","3183","862","201","868","81","422","1440","01/01/2012","12/31/2012"
"390042","WASHINGTON HOSPITAL THE","OP-26","530","258","3130","188","19","554","2480","01/01/2012","12/31/2012"
"390043","SOLDIERS AND SAILORS MEMORIAL HOSPITAL","OP-26","1705","302","0","87","7","120","24","01/01/2012","12/31/2012"
"390044","READING HOSPITAL","OP-26","1797","10","1011","396","119","1012","435","01/01/2012","12/31/2012"
"390045","WILLIAMSPORT REGIONAL MEDICAL CENTER","OP-26","2655","0","161","764","286","363","112","01/01/2012","12/31/2012"
"390046","YORK HOSPITAL","OP-26","4412","0","86","144","45","460","1244","01/01/2012","12/31/2012"
"390048","GEISINGER-LEWISTOWN HOSPITAL","OP-26","288","216","2176","1598","1767","510","4","01/01/2012","12/31/2012"
"390049","ST LUKE'S HOSPITAL BETHLEHEM","OP-26","5595","505","171","1640","4976","1230","805","01/01/2012","12/31/2012"
"390050","ALLEGHENY GENERAL HOSPITAL","OP-26","3032","806","2177","2838","395","421","1227","01/01/2012","12/31/2012"
"390052","CLEARFIELD HOSPITAL","OP-26","1394","395","3","146","27","508","37","01/01/2012","12/31/2012"
"390056","J C BLAIR MEMORIAL HOSPITAL","OP-26","2125","183","0","77","1","101","6","01/01/2012","12/31/2012"
"390057","GRAND VIEW HOSPITAL","OP-26","1390","781","7","756","173","439","187","01/01/2012","12/31/2012"
"390058","CARLISLE REGIONAL MEDICAL CENTER","OP-26","104","0","825","663","571","48","359","01/01/2012","12/31/2012"
"390061","LANCASTER REGIONAL MEDICAL CENTER","OP-26","69","0","5","51","52","71","250","01/01/2012","12/31/2012"
"390062","NASON HOSPITAL","OP-26","1744","531","476","449","319","97","61","01/01/2012","12/31/2012"
"390063","UPMC HAMOT HOSPITAL","OP-26","582","0","60","137","573","174","305","01/01/2012","12/31/2012"
"390065","GETTYSBURG HOSPITAL","OP-26","3000","593","0","261","2","35","78","01/01/2012","12/31/2012"
"390066","GOOD SAMARITAN HOSPITAL","OP-26","122","0","0","452","1872","780","515","01/01/2012","12/31/2012"
"390067","PINNACLE HEALTH HOSPITALS","OP-26","5021","0","62","1091","78","901","203","01/01/2012","12/31/2012"
"390068","HEART OF LANCASTER REGIONAL MEDICAL CENTER","OP-26","7","0","4","14","450","86","65","01/01/2012","12/31/2012"
"390070","LOWER BUCKS HOSPITAL","OP-26","200","0","24","875","1536","256","141","01/01/2012","12/31/2012"
"390071","LOCK HAVEN HOSPITAL","OP-26","433","596","503","196","160","136","0","01/01/2012","12/31/2012"
"390072","BERWICK HOSPITAL CENTER","OP-26","1332","15","168","148","45","159","32","01/01/2012","12/31/2012"
"390073","UPMC ALTOONA","OP-26","3310","708","16","1977","269","791","881","01/01/2012","12/31/2012"
"390076","BRANDYWINE HOSPITAL","OP-26","1147","0","609","1550","657","65","147","01/01/2012","12/31/2012"
"390079","ROBERT PACKER HOSPITAL","OP-26","2044","1890","1858","2289","4701","1083","769","01/01/2012","12/31/2012"
"390080","JEANES HOSPITAL","OP-26","1","0","4","15","0","36","41","01/01/2012","12/31/2012"
"390081","DELAWARE COUNTY MEMORIAL HOSPITAL","OP-26","856","297","83","949","738","498","240","01/01/2012","12/31/2012"
"390084","SUNBURY COMMUNITY HOSPITAL","OP-26","886","107","2","36","9","24","18","01/01/2012","12/31/2012"
"390086","DUBOIS REGIONAL MEDICAL CENTER","OP-26","127","303","764","1427","1926","668","858","01/01/2012","12/31/2012"
"390090","WEST PENN HOSPITAL","OP-26","2267","329","984","677","148","808","391","01/01/2012","12/31/2012"
"390091","UPMC NORTHWEST","OP-26","1623","313","179","975","1090","1182","179","01/01/2012","12/31/2012"
"390093","CLARION HOSPITAL","OP-26","3240","56","12","259","48","494","45","01/01/2012","12/31/2012"
"390096","ST JOSEPH MEDICAL CENTER","OP-26","835","2","46","351","75","480","731","01/01/2012","12/31/2012"
"390097","HOLY REDEEMER HOSPITAL AND MEDICAL CENTER","OP-26","415","0","30","276","1705","621","285","01/01/2012","12/31/2012"
"390100","LANCASTER GENERAL HOSPITAL","OP-26","324","0","437","1015","923","240","2668","01/01/2012","12/31/2012"
"390101","MEMORIAL HOSPITAL","OP-26","965","606","0","65","18","142","80","01/01/2012","12/31/2012"
"390102","UPMC ST MARGARET","OP-26","11277","1319","422","4261","1514","867","459","01/01/2012","12/31/2012"
"390104","KANE COMMUNITY HOSPITAL","OP-26","672","41","3","78","18","39","10","01/01/2012","12/31/2012"
"390107","UPMC PASSAVANT","OP-26","13831","1261","392","3310","3492","1232","576","01/01/2012","12/31/2012"
"390110","CONEMAUGH VALLEY MEMORIAL HOSPITAL","OP-26","7560","163","3308","3958","1833","872","1172","01/01/2012","12/31/2012"
"390111","HOSPITAL OF UNIV OF PENNSYLVANIA","OP-26","502","0","11","1","228","1395","1256","01/01/2012","12/31/2012"
"390112","WINDBER HOSPITAL","OP-26","2909","323","16","207","13","101","84","01/01/2012","12/31/2012"
"390113","MEADVILLE MEDICAL CENTER","OP-26","3845","960","2","551","17","473","111","01/01/2012","12/31/2012"
"390114","MAGEE WOMENS HOSPITAL OF UPMC HEALTH SYSTEM","OP-26","3774","0","7","78","300","1856","315","01/01/2012","12/31/2012"
"390115","ARIA HEALTH","OP-26","1909","557","2831","1401","170","896","442","01/01/2012","12/31/2012"
"390116","MERCY SUBURBAN HOSPITAL","OP-26","4537","78","1362","1206","379","627","82","01/01/2012","12/31/2012"
"390117","UPMC BEDFORD MEMORIAL","OP-26","1891","301","0","88","765","514","20","01/01/2012","12/31/2012"
"390118","BRADFORD REGIONAL MEDICAL CENTER","OP-26","2046","170","0","181","21","395","97","01/01/2012","12/31/2012"
"390119","MOSES TAYLOR HOSPITAL","OP-26","620","237","0","202","162","387","89","01/01/2012","12/31/2012"
"390122","TITUSVILLE HOSPITAL","OP-26","1036","96","0","26","15","112","15","01/01/2012","12/31/2012"
"390123","POTTSTOWN MEMORIAL MEDICAL CENTER","OP-26","2377","161","598","2456","1951","695","388","01/01/2012","12/31/2012"
"390125","WAYNE MEMORIAL HOSPITAL","OP-26","435","194","0","206","22","116","35","01/01/2012","12/31/2012"
"390127","PHOENIXVILLE HOSPITAL","OP-26","1882","468","2529","2045","292","277","315","01/01/2012","12/31/2012"
"390130","MINERS MEDICAL CENTER","OP-26","1011","126","1","39","29","96","14","01/01/2012","12/31/2012"
"390132","ST JOSEPH'S HOSPITAL","OP-26","1","0","0","0","0","0","0","01/01/2012","12/31/2012"
"390133","LEHIGH VALLEY HOSPITAL","OP-26","6003","845","476","1623","522","1539","464","01/01/2012","12/31/2012"
"390137","WILKES-BARRE GENERAL HOSPITAL","OP-26","1979","0","270","945","677","745","877","01/01/2012","12/31/2012"
"390138","WAYNESBORO HOSPITAL","OP-26","1895","0","0","0","0","0","7160","01/01/2012","12/31/2012"
"390139","BRYN MAWR HOSPITAL","OP-26","858","531","545","1222","797","426","926","01/01/2012","12/31/2012"
"390142","ALBERT EINSTEIN MEDICAL CENTER","OP-26","6683","396","4457","1108","60","785","306","01/01/2012","12/31/2012"
"390145","EXCELA HEALTH WESTMORELAND REGIONAL HOSPITAL","OP-26","9748","387","268","2318","1785","500","706","01/01/2012","12/31/2012"
"390146","WARREN GENERAL HOSPITAL","OP-26","830","12","0","19","10","104","47","01/01/2012","12/31/2012"
"390147","MONONGAHELA VALLEY HOSPITAL","OP-26","2587","83","685","592","71","310","140","01/01/2012","12/31/2012"
"390150","SOUTHWEST REGIONAL MEDICAL CENTER","OP-26","1299","144","0","189","0","488","6","01/01/2012","12/31/2012"
"390151","CHAMBERSBURG HOSPITAL","OP-26","453","0","447","871","171","632","464","01/01/2012","12/31/2012"
"390153","PAOLI HOSPITAL","OP-26","1871","0","35","2472","455","448","220","01/01/2012","12/31/2012"
"390154","PENN HIGHLANDS ELK","OP-26","817","42","0","374","0","287","18","01/01/2012","12/31/2012"
"390156","MERCY FITZGERALD HOSPITAL","OP-26","9035","329","6777","963","2080","1090","1553","01/01/2012","12/31/2012"
"390157","OHIO VALLEY GENERAL HOSPITAL","OP-26","1021","676","17","238","74","159","55","01/01/2012","12/31/2012"
"390160","CANONSBURG HOSPITAL","OP-26","1830","29","721","290","58","126","161","01/01/2012","12/31/2012"
"390162","EASTON HOSPITAL","OP-26","3472","87","254","596","4053","495","950","01/01/2012","12/31/2012"
"390163","ACMH HOSPITAL","OP-26","530","592","4904","968","1369","393","108","01/01/2012","12/31/2012"
"390164","UPMC PRESBYTERIAN SHADYSIDE","OP-26","19182","1767","3836","3194","3885","1626","2537","01/01/2012","12/31/2012"
"390168","BUTLER MEMORIAL HOSPITAL","OP-26","1318","24","121","549","62","469","198","01/01/2012","12/31/2012"
"390173","INDIANA REGIONAL MEDICAL CENTER","OP-26","2706","179","2242","864","764","687","229","01/01/2012","12/31/2012"
"390174","THOMAS JEFFERSON UNIVERSITY HOSPITAL","OP-26","1133","66","1071","1966","214","1186","324","01/01/2012","12/31/2012"
"390178","UPMC HORIZON","OP-26","4309","379","99","1762","1486","856","185","01/01/2012","12/31/2012"
"390179","CHESTER COUNTY HOSPITAL","OP-26","1227","0","11","590","57","447","341","01/01/2012","12/31/2012"
"390180","CROZER CHESTER MEDICAL CENTER","OP-26","7981","1027","32","2116","1685","932","438","01/01/2012","12/31/2012"
"390183","ST LUKE'S MINERS MEMORIAL HOSPITAL","OP-26","473","0","7","306","356","77","33","01/01/2012","12/31/2012"
"390184","HIGHLANDS HOSPITAL","OP-26","1008","350","1237","651","315","39","28","01/01/2012","12/31/2012"
"390185","LEHIGH VALLEY HOSPITAL - HAZLETON","OP-26","1265","32","25","75","41","231","200","01/01/2012","12/31/2012"
"390192","TYLER MEMORIAL HOSPITAL","OP-26","7","0","0","6","5","36","0","01/01/2012","12/31/2012"
"390194","GNADEN HUETTEN MEMORIAL HOSPITAL","OP-26","91","0","42","149","4","39","46","01/01/2012","12/31/2012"
"390195","MAIN LINE HOSPITAL LANKENAU","OP-26","2761","406","2310","1523","193","482","859","01/01/2012","12/31/2012"
"390197","SACRED HEART HOSPITAL","OP-26","1766","143","1464","895","1396","824","508","01/01/2012","12/31/2012"
"390198","MILLCREEK COMMUNITY HOSPITAL","OP-26","1845","52","42","451","360","77","45","01/01/2012","12/31/2012"
"390199","PUNXSUTAWNEY AREA HOSPITAL","OP-26","1186","172","456","177","47","169","50","01/01/2012","12/31/2012"
"390201","POCONO MEDICAL CENTER","OP-26","3046","243","147","336","235","397","458","01/01/2012","12/31/2012"
"390203","DOYLESTOWN HOSPITAL","OP-26","9371","353","825","3640","2890","538","472","01/01/2012","12/31/2012"
"390204","NAZARETH HOSPITAL","OP-26","1634","101","2102","1149","875","194","556","01/01/2012","12/31/2012"
"390211","SHARON REGIONAL HEALTH SYSTEM","OP-26","3050","391","4","872","39","363","79","01/01/2012","12/31/2012"
"390217","EXCELA HEALTH - FRICK HOSPITAL","OP-26","2985","56","0","26","15","103","52","01/01/2012","12/31/2012"
"390219","EXCELA HEALTH LATROBE HOSPITAL","OP-26","5646","657","1329","569","145","341","421","01/01/2012","12/31/2012"
"390220","JENNERSVILLE REGIONAL HOSPITAL","OP-26","1344","274","105","53","31","74","28","01/01/2012","12/31/2012"
"390222","RIDDLE MEMORIAL HOSPITAL","OP-26","1263","819","78","217","169","444","938","01/01/2012","12/31/2012"
"390223","PENN PRESBYTERIAN MEDICAL CENTER","OP-26","3608","1130","4","1494","59","174","579","01/01/2012","12/31/2012"
"390225","EPHRATA COMMUNITY HOSPITAL","OP-26","1787","426","0","871","25","363","117","01/01/2012","12/31/2012"
"390226","PENNSYLVANIA HOSPITAL","OP-26","830","358","3366","1254","372","1295","659","01/01/2012","12/31/2012"
"390228","ST CLAIR MEMORIAL HOSPITAL","OP-26","7986","2281","943","1651","802","653","305","01/01/2012","12/31/2012"
"390231","ABINGTON MEMORIAL HOSPITAL","OP-26","5386","0","85","2761","4040","1419","1742","01/01/2012","12/31/2012"
"390233","HANOVER HOSPITAL","OP-26","4183","0","17","300","28","285","139","01/01/2012","12/31/2012"
"390236","MEMORIAL HOSPITAL, INC  TOWANDA","OP-26","725","0","146","42","9","25","11","01/01/2012","12/31/2012"
"390237","REGIONAL HOSPITAL OF SCRANTON","OP-26","142","0","0","234","26","391","145","01/01/2012","12/31/2012"
"390256","MILTON S HERSHEY MEDICAL CENTER","OP-26","4219","1033","1390","6753","15910","3535","1706","01/01/2012","12/31/2012"
"390258","ST MARY MEDICAL CENTER","OP-26","1545","364","2942","1646","475","372","386","01/01/2012","12/31/2012"
"390263","LEHIGH VALLEY HOSPITAL - MUHLENBERG","OP-26","4054","0","29","478","364","418","558","01/01/2012","12/31/2012"
"390265","JEFFERSON HOSPITAL","OP-26","3742","101","39","940","52","508","219","01/01/2012","12/31/2012"
"390266","GROVE CITY MEDICAL CENTER","OP-26","1519","398","0","481","342","740","90","01/01/2012","12/31/2012"
"390267","FORBES HOSPITAL","OP-26","3840","587","1061","1211","182","794","1015","01/01/2012","12/31/2012"
"390268","MOUNT NITTANY MEDICAL CENTER","OP-26","4045","1674","1208","1368","1178","655","392","01/01/2012","12/31/2012"
"390270","GEISINGER WYOMING VALLEY MEDICAL CENTER","OP-26","1205","392","2","604","46","484","281","01/01/2012","12/31/2012"
"390272","VALLEY FORGE MEDICAL CENTER AND HOSPITAL","OP-26","0","0","0","0","0","0","0","01/01/2012","12/31/2012"
"390278","EAGLEVILLE HOSPITAL","OP-26","0","0","0","0","0","0","0","01/01/2012","12/31/2012"
"390290","HAHNEMANN UNIVERSITY HOSPITAL","OP-26","4409","309","190","1101","1026","799","797","01/01/2012","12/31/2012"
"390304","ROXBOROUGH MEMORIAL HOSPITAL","OP-26","0","0","0","0","0","0","0","01/01/2012","12/31/2012"
"390307","EDGEWOOD SURGICAL HOSPITAL","OP-26","853","695","158","656","12","2","0","01/01/2012","12/31/2012"
"390312","EASTERN REGIONAL MEDICAL CENTER","OP-26","194","0","11","1","20","9","426","01/01/2012","12/31/2012"
"390314","COORDINATED HEALTH ORTHOPEDIC HOSPITAL","OP-26","0","519","0","5589","0","7","7","01/01/2012","12/31/2012"
"390316","SURGICAL INSTITUTE OF READING","OP-26","743","0","870","504","16","133","0","01/01/2012","12/31/2012"
"390321","SURGICAL SPECIALTY CENTER AT COORDINATED HEALTH","OP-26","0","96","0","1790","0","0","0","01/01/2012","12/31/2012"
"390322","BUCKS COUNTY SPECIALTY HOSPITAL","OP-26","0","0","0","2185","0","0","0","01/01/2012","12/31/2012"
"390323","ADVANCED SURGICAL HOSPITAL","OP-26","1","333","572","1492","2","0","0","01/01/2012","12/31/2012"
"390324","PHYSICIAN'S CARE SURGICAL HOSPITAL","OP-26","0","2","0","0","1","1","0","01/01/2012","12/31/2012"
"390325","OSS ORTHOPAEDIC HOSPITAL","OP-26","0","0","0","802","0","0","0","01/01/2012","12/31/2012"
"390326","ST LUKE'S HOSPITAL - ANDERSON CAMPUS","OP-26","504","0","427","112","20","62","140","01/01/2012","12/31/2012"
"390327","WELLSPAN SURGERY AND REHABILITATION HOSPITAL","OP-26","0","0","0","115","7","0","0","01/01/2012","12/31/2012"
"390328","UPMC EAST","OP-26","448","0","120","485","598","119","43","01/01/2012","12/31/2012"
"390329","EINSTEIN MEDICAL CENTER MONTGOMERY","OP-26","453","0","14","195","0","53","0","01/01/2012","12/31/2012"
"391300","JERSEY SHORE HOSPITAL","OP-26","943","62","82","172","5","0","12","01/01/2012","12/31/2012"
"391301","MUNCY VALLEY HOSPITAL","OP-26","4170","513","203","948","2436","958","169","01/01/2012","12/31/2012"
"391302","MEYERSDALE COMMUNITY HOSPITAL","OP-26","351","71","0","169","501","1","3","01/01/2012","12/31/2012"
"391303","FULTON COUNTY MEDICAL CENTER","OP-26","406","290","22","320","30","4","0","01/01/2012","12/31/2012"
"391304","BUCKTAIL MEDICAL CENTER","OP-26","0","0","0","0","0","0","0","01/01/2012","12/31/2012"
"391305","TROY COMMUNITY HOSPITAL","OP-26","245","0","0","1","3","0","13","01/01/2012","12/31/2012"
"391306","ENDLESS MOUNTAINS HEALTH SYSTEMS","OP-26","284","0","0","77","2","3","0","01/01/2012","12/31/2012"
"391307","TYRONE HOSPITAL","OP-26","354","206","0","655","77","153","19","01/01/2012","12/31/2012"
"391308","CORRY MEMORIAL HOSPITAL","OP-26","515","32","0","54","4","76","8","01/01/2012","12/31/2012"
"391309","BARNES-KASSON COUNTY HOSPITAL","OP-26","78","1","53","22","5","0","2","01/01/2012","12/31/2012"
"391312","PENN HIGHLANDS BROOKVILLE","OP-26","175","46","16","70","202","359","4","01/01/2012","12/31/2012"
"391313","CHARLES COLE MEMORIAL HOSPITAL","OP-26","2199","278","1207","4176","865","553","9214","01/01/2012","12/31/2012"
"410001","MEMORIAL HOSPITAL OF RHODE ISLAND","OP-26","2041","143","1764","513","202","128","90","01/01/2012","12/31/2012"
"410004","ROGER WILLIAMS MEDICAL CENTER","OP-26","5306","378","45","789","186","222","233","01/01/2012","12/31/2012"
"410005","OUR LADY OF FATIMA HOSPITAL","OP-26","5832","467","531","364","176","589","43","01/01/2012","12/31/2012"
"410006","NEWPORT HOSPITAL","OP-26","1805","189","13","885","1401","191","164","01/01/2012","12/31/2012"
"410007","RHODE ISLAND HOSPITAL","OP-26","9996","505","1488","2322","1729","1042","1088","01/01/2012","12/31/2012"
"410008","SOUTH COUNTY HOSPITAL INC","OP-26","4122","380","122","1202","608","270","139","01/01/2012","12/31/2012"
"410009","KENT COUNTY MEMORIAL HOSPITAL","OP-26","3236","78","1084","3739","696","885","312","01/01/2012","12/31/2012"
"410010","WOMEN AND INFANTS HOSPITAL OF RHODE ISLAND","OP-26","1584","0","71","12","101","2161","214","01/01/2012","12/31/2012"
"410011","LANDMARK MEDICAL CENTER,  INC","OP-26","3085","115","104","488","591","506","358","01/01/2012","12/31/2012"
"410012","MIRIAM HOSPITAL","OP-26","3120","747","405","1121","174","793","967","01/01/2012","12/31/2012"
"410013","WESTERLY HOSPITAL","OP-26","6326","190","1972","256","155","248","50","01/01/2012","12/31/2012"
"420002","PIEDMONT MEDICAL CENTER","OP-26","2175","0","1617","2674","3377","572","366","01/01/2012","12/31/2012"
"420004","MUSC MEDICAL CENTER","OP-26","0","0","2","1","1","15","18","01/01/2012","12/31/2012"
"420005","MCLEOD MEDICAL CENTER - DILLON","OP-26","547","0","0","129","54","30","12","01/01/2012","12/31/2012"
"420007","SPARTANBURG REGIONAL MEDICAL CENTER","OP-26","7761","0","1011","424","1259","298","2169","01/01/2012","12/31/2012"
"420009","OCONEE MEDICAL CENTER","OP-26","4822","10","1402","217","13","405","153","01/01/2012","12/31/2012"
"420010","CAROLINA PINES REGIONAL MEDICAL CENTER","OP-26","19","0","920","159","155","133","218","01/01/2012","12/31/2012"
"420011","CANNON MEMORIAL HOSPITAL","OP-26","310","0","0","17","0","14","2","01/01/2012","12/31/2012"
"420015","PALMETTO HEALTH BAPTIST EASLEY","OP-26","2028","0","49","185","28","96","53","01/01/2012","12/31/2012"
"420016","BARNWELL COUNTY HOSPITAL","OP-26","24","0","0","5","42","56","0","01/01/2012","12/31/2012"
"420018","PALMETTO HEALTH RICHLAND","OP-26","2812","173","369","696","446","223","1307","01/01/2012","12/31/2012"
"420019","CHESTER REGIONAL MEDICAL CENTER","OP-26","10","0","41","13","1","26","74","01/01/2012","12/31/2012"
"420020","GEORGETOWN MEMORIAL HOSPITAL","OP-26","1933","0","2968","964","41","307","483","01/01/2012","12/31/2012"
"420023","ST FRANCIS-DOWNTOWN","OP-26","3590","30","317","3157","100","1216","442","01/01/2012","12/31/2012"
"420026","SISTERS OF CHARITY PROVIDENCE HOSPITALS","OP-26","1234","673","61","1449","691","5","648","01/01/2012","12/31/2012"
"420027","ANMED HEALTH","OP-26","3144","0","19","236","216","319","579","01/01/2012","12/31/2012"
"420030","COLLETON MEDICAL CENTER","OP-26","1204","0","6","653","1683","22","82","01/01/2012","12/31/2012"
"420033","GHS GREER MEMORIAL HOSPITAL","OP-26","3525","0","0","283","15","280","26","01/01/2012","12/31/2012"
"420036","SPRINGS MEMORIAL HOSPITAL","OP-26","990","1406","9","299","75","317","60","01/01/2012","12/31/2012"
"420037","GHS-HILLCREST MEMORIAL HOSPITAL","OP-26","1871","0","0","376","13","17","27","01/01/2012","12/31/2012"
"420038","GHS LAURENS COUNTY MEMORIAL HOSPITAL","OP-26","896","0","0","363","25","112","14","01/01/2012","12/31/2012"
"420039","WALLACE THOMSON HOSPITAL","OP-26","515","259","604","205","8","13","5","01/01/2012","12/31/2012"
"420043","NOVANT HEALTH GAFFNEY MEDICAL CENTER","OP-26","0","0","158","426","966","0","37","01/01/2012","12/31/2012"
"420048","KERSHAW HEALTH","OP-26","2536","259","321","466","695","239","589","01/01/2012","12/31/2012"
"420049","CONWAY MEDICAL CENTER","OP-26","7363","1","70","1357","1927","1521","1126","01/01/2012","12/31/2012"
"420051","MCLEOD REGIONAL MEDICAL CENTER-PEE DEE","OP-26","6627","16","467","1116","168","799","2274","01/01/2012","12/31/2012"
"420053","NEWBERRY COUNTY MEMORIAL HOSPITAL","OP-26","939","0","0","0","1833","696","966","01/01/2012","12/31/2012"
"420054","MARLBORO PARK HOSPITAL","OP-26","209","0","0","215","427","30","5","01/01/2012","12/31/2012"
"420055","CAROLINAS HOSPITAL SYSTEM MARION","OP-26","839","0","2","36","41","232","0","01/01/2012","12/31/2012"
"420057","MCLEOD MEDICAL CENTER DARLINGTON","OP-26","249","0","0","14","3","0","590","01/01/2012","12/31/2012"
"420062","CHESTERFIELD GENERAL HOSPITAL","OP-26","973","158","0","16","15","22","8","01/01/2012","12/31/2012"
"420065","BON SECOURS-ST FRANCIS XAVIER HOSPITAL","OP-26","2079","9","5126","791","224","370","329","01/01/2012","12/31/2012"
"420066","LAKE CITY COMMUNITY HOSPITAL","OP-26","842","0","0","162","103","10","0","01/01/2012","12/31/2012"
"420067","BEAUFORT COUNTY MEMORIAL HOSPITAL","OP-26","1732","0","49","355","474","220","418","01/01/2012","12/31/2012"
"420068","TRMC OF ORANGEBURG & CALHOUN","OP-26","1955","749","2","144","47","131","2028","01/01/2012","12/31/2012"
"420069","CLARENDON MEMORIAL HOSPITAL","OP-26","1128","125","0","100","26","91","28","01/01/2012","12/31/2012"
"420070","TUOMEY HEALTHCARE SYSTEM","OP-26","3185","29","2737","1312","544","171","162","01/01/2012","12/31/2012"
"420071","SELF REGIONAL HEALTHCARE","OP-26","204","7","66","245","92","566","680","01/01/2012","12/31/2012"
"420072","HAMPTON REGIONAL MEDICAL CENTER","OP-26","260","144","32","138","32","0","3","01/01/2012","12/31/2012"
"420073","LEXINGTON MEDICAL CENTER","OP-26","4293","0","217","1712","175","1119","714","01/01/2012","12/31/2012"
"420078","GHS GREENVILLE MEMORIAL HOSPITAL","OP-26","8366","443","2363","222","380","1248","2098","01/01/2012","12/31/2012"
"420079","TRIDENT MEDICAL CENTER","OP-26","4633","0","355","1252","4087","505","835","01/01/2012","12/31/2012"
"420080","HILTON HEAD REGIONAL MEDICAL CENTER","OP-26","1102","3","21","523","1081","353","175","01/01/2012","12/31/2012"
"420082","AIKEN REGIONAL MEDICAL CENTER","OP-26","3450","2","0","150","71","242","152","01/01/2012","12/31/2012"
"420083","MARY BLACK MEMORIAL HOSPITAL","OP-26","287","817","2","300","20","136","97","01/01/2012","12/31/2012"
"420085","GRAND STRAND REGIONAL MEDICAL CENTER","OP-26","1723","0","103","120","115","159","803","01/01/2012","12/31/2012"
"420086","PALMETTO HEALTH BAPTIST","OP-26","3115","46","364","463","524","1577","628","01/01/2012","12/31/2012"
"420087","ROPER HOSPITAL","OP-26","2308","179","2122","2607","238","303","1277","01/01/2012","12/31/2012"
"420089","EAST COOPER MEDICAL CENTER","OP-26","274","159","843","1370","1741","224","66","01/01/2012","12/31/2012"
"420091","CAROLINAS HOSPITAL SYSTEM","OP-26","5463","0","607","1279","1675","381","477","01/01/2012","12/31/2012"
"420098","WACCAMAW COMMUNITY HOSPITAL","OP-26","2408","396","2247","760","982","179","106","01/01/2012","12/31/2012"
"420101","COASTAL CAROLINA HOSPITAL","OP-26","832","0","0","967","1163","186","22","01/01/2012","12/31/2012"
"420102","GHS PATEWOOD MEMORIAL HOSPITAL","OP-26","3054","0","2022","1338","107","82","29","01/01/2012","12/31/2012"
"420103","VILLAGE HOSPITAL","OP-26","185","0","1059","241","4","7","12","01/01/2012","12/31/2012"
"420104","MOUNT PLEASANT HOSPITAL","OP-26","444","0","14","357","90","77","31","01/01/2012","12/31/2012"
"420105","MCLEOD LORIS SEACOAST HOSPITAL","OP-26","2034","351","122","406","63","486","62","01/01/2012","12/31/2012"
"421301","ABBEVILLE AREA MEDICAL CENTER","OP-26","428","0","0","281","990","55","52","01/01/2012","12/31/2012"
"430005","PRAIRIE LAKES HEALTHCARE SYSTEM, INC","OP-26","1386","623","5","534","455","1052","202","01/01/2012","12/31/2012"
"430008","BROOKINGS HOSPITAL","OP-26","378","343","13","53","4","50","1","01/01/2012","12/31/2012"
"430012","AVERA SACRED HEART HOSPITAL","OP-26","857","301","420","127","26","204","63","01/01/2012","12/31/2012"
"430013","AVERA QUEEN OF PEACE","OP-26","1265","416","4","399","433","249","38","01/01/2012","12/31/2012"
"430014","AVERA ST LUKES","OP-26","592","0","24093","443","112","404","368","01/01/2012","12/31/2012"
"430015","AVERA ST MARY'S HOSPITAL","OP-26","187","284","0","48","35","65","24","01/01/2012","12/31/2012"
"430016","AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER","OP-26","6882","202","3492","1646","4406","508","894","01/01/2012","12/31/2012"
"430027","SANFORD USD MEDICAL CENTER","OP-26","14037","2507","3266","2358","1564","728","346","01/01/2012","12/31/2012"
"430048","SPEARFISH REGIONAL HOSPITAL","OP-26","103","0","0","266","24","26","3","01/01/2012","12/31/2012"
"430077","RAPID CITY REGIONAL HOSPITAL","OP-26","2556","11","44","301","177","419","224","01/01/2012","12/31/2012"
"430084","PHS INDIAN HOSPITAL AT ROSEBUD","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2012","12/31/2012"
"430089","SIOUXLAND SURGERY CENTER LIMITED PARTNERSHIP","OP-26","1684","490","68","1274","37","114","58","01/01/2012","12/31/2012"
"430090","SIOUX FALLS SPECIALTY HOSPITAL","OP-26","433","110","1373","980","12","128","0","01/01/2012","12/31/2012"
"430091","BLACK HILLS SURGICAL HOSPITAL LLP","OP-26","378","400","46","695","14","63","17","01/01/2012","12/31/2012"
