State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,Strata_Determining_Factors,Number_Counties,Population_Size,Min_Population_Size,Max_Population_Size,Population_Density,Min_Population_Density,Max_Population_Density,Poverty,Min_Poverty,Max_Poverty,Age_19_Under,Min_Age_19_Under,Max_Age_19_Under,Age_19_64,Min_Age_19_64,Max_Age_19_65,Age_65_84,Min_Age_65_84,Max_Age_65_85,Age_85_and_Over,Min_Age_85_and_Over,Max_Age_85_and_Over,White,Min_White,Max_White,Black,Min_Black,Max_Black,Native_American,Min_Native_American,Max_Native_American,Asian,Min_Asian,Max_Asian,Hispanic,Min_Hispanic,Max_Hispanic
51,013,Arlington,Virginia,VA,11,"frontier status, population size, poverty, age",44,195965,119015,235272,7575,176,492,7.4,6.1,10.9,18.5,22.2,26,72.2,61.5,66.9,7.6,8.1,12,1.7,1.2,2.2,80,82.9,96,8.8,1,13.3,0.4,0.1,0.7,9,0.9,5.1,15.8,1,9.3
51,015,Augusta,Virginia,VA,18,"frontier status, population size, poverty, age",20,69725,52773,97206,72,69,274,7.7,6.8,10.3,22.6,21.1,25.2,64.1,59,63.7,11.8,11.7,14.4,1.5,1.7,2.8,95.1,87.6,98.1,3.9,0.4,4.9,0.2,0.1,0.7,0.3,0.3,2.1,1.6,1.2,8.1
51,017,Bath,Virginia,VA,54,"frontier status, population size, poverty, age, population density",38,4937,5154,15506,9,9,25,8,7.2,10.2,19.1,20.2,24.5,61.4,54.6,61,17.2,12.8,17.6,2.2,2.2,4.8,91.9,95.2,99.3,7.1,0.1,1.2,0.1,0.1,1.1,0.7,0.2,1.6,0.4,0.5,5.6
51,019,Bedford,Virginia,VA,17,"frontier status, population size, poverty, age",32,65286,61758,99844,87,49,486,8,5.7,10.3,22.8,22.4,26.5,64.4,61.5,64.9,11.5,8.6,12.3,1.3,1.2,2.1,92.2,87.3,97.5,6.4,0.5,9.7,0.2,0.2,0.9,0.6,0.6,4.4,0.8,1,8.1
51,021,Bland,Virginia,VA,39,"frontier status, population size, poverty, age",51,6943,8613,28411,19,10,86,12.3,9.2,13.1,18.5,22.9,30.7,66.1,57.9,65,13.7,8,13.4,1.6,0.9,2.4,95.5,75.1,98.4,4.2,0.2,23.3,0,0.2,1.1,0.1,0.1,1.1,0.5,0.8,14.5
51,023,Botetourt,Virginia,VA,25,"frontier status, population size, poverty, age",21,32027,33417,45858,59,68,146,6.3,6.3,9.7,22.2,23.1,26.1,64.1,61,64.1,12.3,9.5,12.6,1.4,1.2,2.2,94.3,90.3,98.1,4.3,1,7.9,0.2,0.1,0.4,0.7,0.4,1.3,0.9,0.9,4
51,025,Brunswick,Virginia,VA,44,"frontier status, population size, poverty, age",33,17920,10108,25122,32,28,80,17.8,15.7,24.5,20.8,20.2,25.2,64.5,61.8,66.8,12.9,10.2,12.9,1.8,1.2,1.8,43.3,50.2,99.2,56.3,0.2,49.2,0,0,0.4,0.2,0.1,0.8,1.5,0.7,3.9
51,027,Buchanan,Virginia,VA,52,"frontier status, population size, poverty, age, population density",40,24755,25732,47941,49,46,68,21.6,16.2,26.3,20.7,22,29.1,66.1,58.1,63.2,12.1,9.2,13.2,1.1,1.1,1.8,96.5,32.9,98.6,3,0.6,66.3,0,0.1,2.1,0.3,0.1,0.8,0.6,0.6,13.8
51,029,Buckingham,Virginia,VA,44,"frontier status, population size, poverty, age",33,16058,10108,25122,28,28,80,17.2,15.7,24.5,21.3,20.2,25.2,65.5,61.8,66.8,11.5,10.2,12.9,1.7,1.2,1.8,61.4,50.2,99.2,37.6,0.2,49.2,0.2,0,0.4,0.2,0.1,0.8,1,0.7,3.9
51,031,Campbell,Virginia,VA,21,"frontier status, population size, poverty, age",44,52339,53309,92614,104,40,201,11.6,9.8,13.5,24,20.6,24.8,61.8,57.7,62.9,12.6,12.6,17.5,1.6,1.7,3.2,82.6,82.8,97.9,15.5,0.4,14.9,0.2,0.1,1.3,0.8,0.3,1.1,1.1,0.8,8.5
51,033,Caroline,Virginia,VA,39,"frontier status, population size, poverty, age",51,25563,8613,28411,48,10,86,10,9.2,13.1,24.5,22.9,30.7,63.4,57.9,65,10.7,8,13.4,1.4,0.9,2.4,67.3,75.1,98.4,30.3,0.2,23.3,0.7,0.2,1.1,0.6,0.1,1.1,2.7,0.8,14.5
51,035,Carroll,Virginia,VA,30,"frontier status, population size, poverty, age",57,29438,28666,49149,62,34,112,13.9,9.9,13.2,20.9,20.6,24.6,61.4,58.5,62.8,15.4,12.6,17,2.3,1.7,3,99,89.7,98.6,0.6,0.3,8,0.1,0.1,1.9,0.1,0.3,1.1,2,0.7,5.5
51,036,Charles City,Virginia,VA,39,"frontier status, population size, poverty, age",51,7119,8613,28411,39,10,86,10.4,9.2,13.1,20.2,22.9,30.7,65,57.9,65,13.6,8,13.4,1.1,0.9,2.4,45.7,75.1,98.4,47.2,0.2,23.3,6.8,0.2,1.1,0.2,0.1,1.1,0.8,0.8,14.5
51,037,Charlotte,Virginia,VA,63,"frontier status, population size, poverty, age, population density",32,12404,9378,21479,26,24,32,16,12.1,16.5,24,21.1,24.8,58.3,56.7,62.7,15.3,11.8,17.2,2.4,1.6,3.3,68,68,98.5,31.6,0.3,31.6,0,0.1,0.7,0.2,0.1,0.6,2,0.8,2.8
51,041,Chesterfield,Virginia,VA,10,"frontier status, population size, poverty, age",36,288876,292916,558341,679,461,1681,6.7,4.9,10.5,27.3,24.2,28.9,65.2,59.2,65,6.9,6.9,12.2,0.7,0.7,2.6,74.8,71.5,93.5,20.8,2,20,0.4,0.2,0.8,2.9,1.3,8.4,4.5,3,20.6
51,043,Clarke,Virginia,VA,55,"frontier status, population size, poverty, age, population density",47,14205,13849,23507,80,28,87,6.7,6.5,9.8,22.4,20.6,25.5,63.2,57.2,62.6,12.4,12.4,17.1,2,2.1,3.6,92.7,93.3,99.1,6.3,0.2,5.6,0.2,0.1,0.6,0.6,0.2,1.5,2.6,0.7,3.6
51,045,Craig,Virginia,VA,54,"frontier status, population size, poverty, age, population density",38,5154,5154,15506,16,9,25,9.6,7.2,10.2,23.1,20.2,24.5,62.8,54.6,61,12.5,12.8,17.6,1.6,2.2,4.8,98.9,95.2,99.3,0.5,0.1,1.2,0.2,0.1,1.1,0.2,0.2,1.6,0.3,0.5,5.6
51,047,Culpeper,Virginia,VA,28,"frontier status, population size, poverty, age",39,42530,29009,53844,112,30,229,9.2,9.4,13.4,25.1,21.8,26.1,64,61,66.2,9.7,8.8,13.5,1.3,1.2,2.1,80.9,78.1,97.6,16.2,0.6,20.5,0.5,0.1,0.9,1.1,0.3,2.2,5.5,0.8,6.3
51,049,Cumberland,Virginia,VA,63,"frontier status, population size, poverty, age, population density",32,9378,9378,21479,31,24,32,14.2,12.1,16.5,24,21.1,24.8,60.7,56.7,62.7,13.2,11.8,17.2,2.1,1.6,3.3,64,68,98.5,34.5,0.3,31.6,0.3,0.1,0.7,0.6,0.1,0.6,2.2,0.8,2.8
51,051,Dickenson,Virginia,VA,69,"frontier status, population size, poverty, age, population density",45,16243,13083,24466,49,38,76,18.4,17.2,23.7,21.4,23.8,28.5,63.5,58.6,63.8,13.1,9.8,12.8,2,1.1,1.8,99.1,49.9,99.1,0.6,0.3,49.9,0.1,0.1,0.7,0.1,0.1,0.7,0.5,0.6,7.3
51,053,Dinwiddie,Virginia,VA,37,"frontier status, population size, poverty, age",30,25391,5403,24822,50,10,2019,10.4,4.8,9.8,23.5,18.4,24.5,64.7,61.8,73.3,10.6,6.5,14.2,1.3,0.4,2.2,66.2,75.3,97.7,32.5,0.4,16.1,0.3,0,1,0.5,0.2,6.4,1.4,0.7,13.1
51,057,Essex,Virginia,VA,64,"frontier status, population size, poverty, age, population density",41,10492,9340,25391,41,35,46,12.5,12,15.7,22.8,19.6,24.3,59.7,58.6,61.6,15,12.9,17.7,2.4,1.6,2.9,58.4,87.8,98.8,39.4,0.4,10.8,0.6,0.1,0.9,1,0.1,0.5,1.4,0.6,7.8
51,059,Fairfax,Virginia,VA,2,"frontier status, population size, poverty",32,1006529,596666,940807,2548,682,2549,5.8,5.8,9.8,26.5,24.4,28.9,64.7,60.5,64.7,7.9,7.2,12,0.9,0.9,2.4,72.5,68.5,92,9.3,2.2,20.6,0.3,0.2,0.9,15.5,2.9,15.5,12.2,2.4,18
51,061,Fauquier,Virginia,VA,45,"frontier status, population size, poverty, age, population density",38,64997,55104,102801,100,84,168,5.8,5.6,10.4,25.4,24,27.7,64.1,59.8,64.4,9.3,7.9,12.4,1.2,1.1,2.3,88.5,90.3,97.7,8.8,0.5,6.8,0.3,0.2,0.8,1.1,0.4,1.7,4.3,1.1,8
51,063,Floyd,Virginia,VA,60,"frontier status, population size, poverty, age, population density",48,14649,10534,24055,38,30,71,11.4,9.4,12.9,22,20.7,25.5,62.2,57.3,62.3,13.3,11.8,16.9,2.5,1.5,3.5,97.5,84.7,98.8,1.9,0.3,14.2,0,0.1,1,0.3,0.2,0.7,2.1,0.8,4.5
51,065,Fluvanna,Virginia,VA,37,"frontier status, population size, poverty, age",30,24751,5403,24822,86,10,2019,6.5,4.8,9.8,23.9,18.4,24.5,62.6,61.8,73.3,12.4,6.5,14.2,1.1,0.4,2.2,81.3,75.3,97.7,17,0.4,16.1,0.1,0,1,0.5,0.2,6.4,1.8,0.7,13.1
51,067,Franklin,Virginia,VA,28,"frontier status, population size, poverty, age",39,50345,29009,53844,73,30,229,11.5,9.4,13.4,22.4,21.8,26.1,62.4,61,66.2,13.5,8.8,13.5,1.8,1.2,2.1,90.2,78.1,97.6,8.7,0.6,20.5,0.2,0.1,0.9,0.4,0.3,2.2,1.7,0.8,6.3
51,069,Frederick,Virginia,VA,17,"frontier status, population size, poverty, age",32,69123,61758,99844,167,49,486,6.7,5.7,10.3,25.4,22.4,26.5,63.7,61.5,64.9,9.6,8.6,12.3,1.3,1.2,2.1,94.2,87.3,97.5,3.6,0.5,9.7,0.2,0.2,0.9,1,0.6,4.4,4.1,1,8.1
51,071,Giles,Virginia,VA,60,"frontier status, population size, poverty, age, population density",48,17098,10534,24055,48,30,71,10.8,9.4,12.9,22.5,20.7,25.5,61.8,57.3,62.3,13.5,11.8,16.9,2.2,1.5,3.5,97.9,84.7,98.8,1.5,0.3,14.2,0.1,0.1,1,0.2,0.2,0.7,0.8,0.8,4.5
51,073,Gloucester,Virginia,VA,48,"frontier status, population size, poverty, age, population density",31,37787,37787,53533,174,95,179,9,5.6,9,24.4,25.1,28.2,63.2,59,64.4,10.9,8,12,1.5,1.1,2.3,88,93.7,98.5,9.6,0.2,3.1,0.5,0.2,0.5,0.7,0.4,1.6,1.9,1,12.6
51,075,Goochland,Virginia,VA,37,"frontier status, population size, poverty, age",30,19360,5403,24822,68,10,2019,7.2,4.8,9.8,21,18.4,24.5,66.4,61.8,73.3,11.5,6.5,14.2,1.1,0.4,2.2,76.5,75.3,97.7,21.8,0.4,16.1,0.2,0,1,1.1,0.2,6.4,1.4,0.7,13.1
51,077,Grayson,Virginia,VA,65,"frontier status, population size, poverty, age, population density",30,16366,12646,25965,37,49,87,14.9,12.7,15.2,20.5,20,25,60.2,58.2,62.7,16.9,11.8,17.7,2.4,1.5,2.6,97.4,75.6,98.3,2.1,0.6,23.4,0.1,0.1,0.5,0.2,0.1,0.5,2.2,0.9,4
51,079,Greene,Virginia,VA,38,"frontier status, population size, poverty, age",35,17418,7467,25734,111,10,77,8,5.6,10.6,28,24,31.3,61.7,60,64,9.2,7,12.5,1.1,0.6,2.2,91.5,90.7,98.7,6.8,0.1,6.3,0.2,0.2,1.9,0.6,0.2,1.3,2.2,0.6,13.8
51,081,Greensville,Virginia,VA,41,"frontier status, population size, poverty, age",47,11088,6602,24509,38,20,1362,16.2,12.5,17.5,18.5,21.8,25.9,70,56.1,64.1,10.2,10,16,1.3,1.2,3.3,40.6,59,98.4,58.8,0.6,40.2,0.1,0.1,0.5,0.4,0.1,1.8,1.4,0.7,6.5
51,083,Halifax,Virginia,VA,49,"frontier status, population size, poverty, age, population density",35,36284,28892,46496,44,31,61,16.3,12.7,16.3,23.7,20.8,25.5,58.2,56.5,61.1,15.4,12.2,18.7,2.7,1.9,3.1,61,70.9,97.4,38,0.3,27.6,0.3,0.2,1.6,0.2,0.2,1,1.4,0.8,12.5
51,085,Hanover,Virginia,VA,17,"frontier status, population size, poverty, age",32,97426,61758,99844,206,49,486,5.3,5.7,10.3,26,22.4,26.5,62.7,61.5,64.9,10.1,8.6,12.3,1.2,1.2,2.1,88.1,87.3,97.5,9.7,0.5,9.7,0.3,0.2,0.9,1.1,0.6,4.4,1.2,1,8.1
51,087,Henrico,Virginia,VA,9,"frontier status, population size, poverty, age",24,280581,274950,490593,1179,197,1227,7.9,4.7,9.6,25.5,24,28,62.4,61.9,66.5,10.4,7.5,11,1.7,1.1,2.1,66.1,70.1,94,27.4,1.1,20.6,0.4,0.2,1.4,4.9,1.6,7.8,3.1,2.1,17.4
51,089,Henry,Virginia,VA,19,"frontier status, population size, poverty, age",37,56501,53919,98288,148,36,280,13.5,10.3,13.9,22.3,22.3,25.7,61.5,60.4,65.8,14.3,8.2,13.2,1.9,1.1,2.3,76,77.6,97.5,22.6,0.4,20.7,0.3,0.2,2.1,0.6,0.5,2.5,5.4,0.8,4.6
51,091,Highland,Virginia,VA,81,"frontier status, population size, poverty, age",58,2475,1935,7721,6,2,5,11.7,9.4,12.1,18.1,18.1,24,58.7,53.6,59.7,20.5,15.1,21.6,2.7,2.4,5.4,99.4,96.2,99.4,0.2,0,0.6,0.2,0.1,2.4,0.1,0.1,0.7,0.5,0.3,10.1
51,093,Isle of Wight,Virginia,VA,25,"frontier status, population size, poverty, age",21,33417,33417,45858,106,68,146,9.3,6.3,9.7,23.9,23.1,26.1,63.5,61,64.1,11.2,9.5,12.6,1.4,1.2,2.2,73.8,90.3,98.1,24.8,1,7.9,0.3,0.1,0.4,0.5,0.4,1.3,1.2,0.9,4
51,095,James City,Virginia,VA,26,"frontier status, population size, poverty, age",40,57525,28191,56200,402,37,160,7.2,7.2,10.5,21.5,20.4,25,60.9,57.7,61.6,15.4,12.3,16.8,2.3,2.1,3.3,83.9,89.6,98.7,13,0.3,8.1,0.3,0.2,1.2,1.7,0.3,1.6,2.2,0.8,9.8
51,097,King and Queen,Virginia,VA,62,"frontier status, population size, poverty, age, population density",32,6796,6796,19677,21,17,23,11.6,11.9,15.6,22.4,20.1,25.2,62.3,55.8,60.6,13.1,13.1,19.4,2.2,1.9,3.7,66.2,86.5,98.8,32,0.3,9.8,1.3,0.2,1.4,0.3,0.1,0.4,1.4,0.6,13.6
51,099,King George,Virginia,VA,38,"frontier status, population size, poverty, age",35,20637,7467,25734,115,10,77,7,5.6,10.6,27.1,24,31.3,64,60,64,7.8,7,12.5,1.1,0.6,2.2,79.3,90.7,98.7,17.4,0.1,6.3,0.6,0.2,1.9,1.3,0.2,1.3,2.6,0.6,13.8
51,101,King William,Virginia,VA,38,"frontier status, population size, poverty, age",35,14732,7467,25734,53,10,77,7.1,5.6,10.6,25.6,24,31.3,63.2,60,64,9.8,7,12.5,1.4,0.6,2.2,77.1,90.7,98.7,20.4,0.1,6.3,1.4,0.2,1.9,0.5,0.2,1.3,1.5,0.6,13.8
51,103,Lancaster,Virginia,VA,65,"frontier status, population size, poverty, age, population density",30,11593,12646,25965,87,49,87,13.3,12.7,15.2,18.3,20,25,51.5,58.2,62.7,26.2,11.8,17.7,4,1.5,2.6,72.1,75.6,98.3,27.2,0.6,23.4,0.1,0.1,0.5,0.5,0.1,0.5,0.8,0.9,4
51,105,Lee,Virginia,VA,73,"frontier status, population size, poverty, age, population density",23,23686,12238,24640,54,44,79,21.4,16.4,20.2,22.7,21.7,24.9,62.5,56.5,63.3,12.9,11.8,16.5,2,1.7,2.5,98.5,56.6,98.9,0.7,0.3,41.7,0.1,0.1,0.6,0.3,0.2,0.8,0.5,0.5,5.8
51,107,Loudoun,Virginia,VA,12,"frontier status, population size, poverty, age",57,255518,126158,268187,492,137,605,3.7,4.6,9.5,29.7,24.2,29.7,65,60.7,64.7,4.7,7,10.9,0.6,0.8,1.9,78.2,79.8,97,7.5,0.9,11.5,0.3,0.2,1,11.5,0.8,5.2,9.1,1.2,10.3
51,109,Louisa,Virginia,VA,39,"frontier status, population size, poverty, age",51,30020,8613,28411,60,10,86,10.2,9.2,13.1,23.3,22.9,30.7,63.4,57.9,65,11.8,8,13.4,1.4,0.9,2.4,79.1,75.1,98.4,19.4,0.2,23.3,0.4,0.2,1.1,0.3,0.1,1.1,1.2,0.8,14.5
51,111,Lunenburg,Virginia,VA,72,"frontier status, population size, poverty, age, population density",32,13194,6704,22717,31,28,40,17.2,15,21.5,20.7,20.7,24.8,62.5,57.5,63.1,14.3,12.7,17.4,2.5,1.4,2.5,60.7,74.8,98.9,38.3,0.4,22.9,0.3,0.1,4.3,0.3,0.1,0.6,2.7,0.7,4.1
51,113,Madison,Virginia,VA,60,"frontier status, population size, poverty, age, population density",48,13398,10534,24055,42,30,71,9.4,9.4,12.9,23.1,20.7,25.5,61,57.3,62.3,13.8,11.8,16.9,2.2,1.5,3.5,87.6,84.7,98.8,11,0.3,14.2,0.1,0.1,1,0.7,0.2,0.7,1.4,0.8,4.5
51,115,Mathews,Virginia,VA,55,"frontier status, population size, poverty, age, population density",47,9194,13849,23507,107,28,87,8.7,6.5,9.8,18.8,20.6,25.5,58.9,57.2,62.6,19.4,12.4,17.1,2.9,2.1,3.6,88.7,93.3,99.1,10.8,0.2,5.6,0.2,0.1,0.6,0.2,0.2,1.5,0.8,0.7,3.6
51,117,Mecklenburg,Virginia,VA,49,"frontier status, population size, poverty, age, population density",35,32529,28892,46496,52,31,61,15.3,12.7,16.3,21.9,20.8,25.5,59.2,56.5,61.1,16.9,12.2,18.7,2,1.9,3.1,60.9,70.9,97.4,38,0.3,27.6,0.3,0.2,1.6,0.5,0.2,1,1.6,0.8,12.5
51,119,Middlesex,Virginia,VA,60,"frontier status, population size, poverty, age, population density",48,10493,10534,24055,81,30,71,11.5,9.4,12.9,18.6,20.7,25.5,58.3,57.3,62.3,19.9,11.8,16.9,3.1,1.5,3.5,81.3,84.7,98.8,18.2,0.3,14.2,0.3,0.1,1,0.2,0.2,0.7,1.3,0.8,4.5
51,121,Montgomery,Virginia,VA,22,"frontier status, population size, poverty, age",28,84303,62826,98960,217,13,202,15.1,13.1,15.9,22.8,22,26,68.1,59.8,67.5,7.9,7.9,13.5,1.2,1.1,2.1,89.8,72,96.8,4,0.5,26,0.2,0.2,2.8,4.8,0.3,3.3,1.9,0.6,5.4
51,125,Nelson,Virginia,VA,60,"frontier status, population size, poverty, age, population density",48,15101,10534,24055,32,30,71,11.2,9.4,12.9,21.2,20.7,25.5,61.5,57.3,62.3,15.6,11.8,16.9,1.7,1.5,3.5,84.7,84.7,98.8,14.2,0.3,14.2,0.1,0.1,1,0.3,0.2,0.7,2.5,0.8,4.5
51,127,New Kent,Virginia,VA,37,"frontier status, population size, poverty, age",30,16107,5403,24822,77,10,2019,5.6,4.8,9.8,23,18.4,24.5,67.5,61.8,73.3,8.5,6.5,14.2,1,0.4,2.2,83.2,75.3,97.7,14.6,0.4,16.1,1,0,1,0.6,0.2,6.4,1.6,0.7,13.1
51,131,Northampton,Virginia,VA,73,"frontier status, population size, poverty, age, population density",23,13548,12238,24640,65,44,79,18,16.4,20.2,23.8,21.7,24.9,56.3,56.5,63.3,17.2,11.8,16.5,2.8,1.7,2.5,59.3,56.6,98.9,40,0.3,41.7,0.1,0.1,0.6,0.3,0.2,0.8,5.8,0.5,5.8
51,133,Northumberland,Virginia,VA,60,"frontier status, population size, poverty, age, population density",48,12874,10534,24055,67,30,71,12.2,9.4,12.9,18.1,20.7,25.5,54.2,57.3,62.3,24.4,11.8,16.9,3.3,1.5,3.5,74,84.7,98.8,25.1,0.3,14.2,0.2,0.1,1,0.4,0.2,0.7,1.1,0.8,4.5
51,135,Nottoway,Virginia,VA,73,"frontier status, population size, poverty, age, population density",23,15560,12238,24640,49,44,79,17.2,16.4,20.2,22.7,21.7,24.9,61,56.5,63.3,13.8,11.8,16.5,2.5,1.7,2.5,58.7,56.6,98.9,40.4,0.3,41.7,0.1,0.1,0.6,0.4,0.2,0.8,2.5,0.5,5.8
51,137,Orange,Virginia,VA,55,"frontier status, population size, poverty, age, population density",47,30246,13849,23507,89,28,87,8.6,6.5,9.8,22.2,20.6,25.5,60.5,57.2,62.6,15.3,12.4,17.1,1.9,2.1,3.6,85.3,93.3,99.1,13.2,0.2,5.6,0.3,0.1,0.6,0.5,0.2,1.5,2.1,0.7,3.6
51,139,Page,Virginia,VA,60,"frontier status, population size, poverty, age, population density",48,23831,10534,24055,77,30,71,11.9,9.4,12.9,22.6,20.7,25.5,61.4,57.3,62.3,14.1,11.8,16.9,1.9,1.5,3.5,96.8,84.7,98.8,2.4,0.3,14.2,0.1,0.1,1,0.2,0.2,0.7,1.3,0.8,4.5
51,141,Patrick,Virginia,VA,60,"frontier status, population size, poverty, age, population density",48,19209,10534,24055,40,30,71,14.1,9.4,12.9,20.7,20.7,25.5,61.1,57.3,62.3,15.6,11.8,16.9,2.6,1.5,3.5,93,84.7,98.8,6.1,0.3,14.2,0.2,0.1,1,0.3,0.2,0.7,2.4,0.8,4.5
51,143,Pittsylvania,Virginia,VA,21,"frontier status, population size, poverty, age",44,61854,53309,92614,64,40,201,12.4,9.8,13.5,22.8,20.6,24.8,62.9,57.7,62.9,12.5,12.6,17.5,1.8,1.7,3.2,75.2,82.8,97.9,23.9,0.4,14.9,0.2,0.1,1.3,0.2,0.3,1.1,1.6,0.8,8.5
51,145,Powhatan,Virginia,VA,37,"frontier status, population size, poverty, age",30,26598,5403,24822,102,10,2019,5.9,4.8,9.8,23.1,18.4,24.5,67.9,61.8,73.3,8,6.5,14.2,1,0.4,2.2,84,75.3,97.7,15.2,0.4,16.1,0.2,0,1,0.2,0.2,6.4,1.3,0.7,13.1
51,147,Prince Edward,Virginia,VA,73,"frontier status, population size, poverty, age, population density",23,20455,12238,24640,58,44,79,18.3,16.4,20.2,26,21.7,24.9,60.4,56.5,63.3,11.7,11.8,16.5,1.9,1.7,2.5,62.8,56.6,98.9,35.8,0.3,41.7,0.2,0.1,0.6,0.7,0.2,0.8,1.2,0.5,5.8
51,149,Prince George,Virginia,VA,25,"frontier status, population size, poverty, age",21,36725,33417,45858,138,68,146,9.3,6.3,9.7,25,23.1,26.1,68.5,61,64.1,5.9,9.5,12.6,0.6,1.2,2.2,60.7,90.3,98.1,35.5,1,7.9,0.4,0.1,0.4,2,0.4,1.3,6,0.9,4
51,153,Prince William,Virginia,VA,9,"frontier status, population size, poverty, age",24,348588,274950,490593,1032,197,1227,6.1,4.7,9.6,30.7,24,28,63.7,61.9,66.5,5.1,7.5,11,0.5,1.1,2.1,70.1,70.1,94,19.4,1.1,20.6,0.5,0.2,1.4,6.7,1.6,7.8,17.4,2.1,17.4
51,155,Pulaski,Virginia,VA,30,"frontier status, population size, poverty, age",57,35081,28666,49149,109,34,112,13,9.9,13.2,20.5,20.6,24.6,63.4,58.5,62.8,14,12.6,17,2.1,1.7,3,92.6,89.7,98.6,6.1,0.3,8,0.1,0.1,1.9,0.4,0.3,1.1,1.2,0.7,5.5
51,157,Rappahannock,Virginia,VA,37,"frontier status, population size, poverty, age",30,7271,5403,24822,27,10,2019,7.4,4.8,9.8,21.3,18.4,24.5,63.5,61.8,73.3,13.7,6.5,14.2,1.4,0.4,2.2,93.4,75.3,97.7,5.4,0.4,16.1,0.2,0,1,0.2,0.2,6.4,1.9,0.7,13.1
51,159,Richmond,Virginia,VA,41,"frontier status, population size, poverty, age",47,9114,6602,24509,48,20,1362,15.5,12.5,17.5,17.2,21.8,25.9,64,56.1,64.1,16,10,16,2.9,1.2,3.3,66.1,59,98.4,33.1,0.6,40.2,0,0.1,0.5,0.6,0.1,1.8,2.8,0.7,6.5
51,161,Roanoke,Virginia,VA,18,"frontier status, population size, poverty, age",20,88172,52773,97206,351,69,274,6.9,6.8,10.3,22.8,21.1,25.2,61.8,59,63.7,13.6,11.7,14.4,1.9,1.7,2.8,92.4,87.6,98.1,4.8,0.4,4.9,0.1,0.1,0.7,2,0.3,2.1,1.6,1.2,8.1
51,163,Rockbridge,Virginia,VA,37,"frontier status, population size, poverty, age",30,21242,5403,24822,35,10,2019,9.8,4.8,9.8,21.4,18.4,24.5,61.6,61.8,73.3,15.3,6.5,14.2,1.7,0.4,2.2,95.3,75.3,97.7,3.3,0.4,16.1,0.3,0,1,0.6,0.2,6.4,0.7,0.7,13.1
51,165,Rockingham,Virginia,VA,18,"frontier status, population size, poverty, age",20,71251,52773,97206,84,69,274,9,6.8,10.3,24.9,21.1,25.2,61.3,59,63.7,12.1,11.7,14.4,1.7,1.7,2.8,97.2,87.6,98.1,1.7,0.4,4.9,0.1,0.1,0.7,0.5,0.3,2.1,4.2,1.2,8.1
51,167,Russell,Virginia,VA,52,"frontier status, population size, poverty, age, population density",40,28949,25732,47941,61,46,68,16.7,16.2,26.3,21.7,22,29.1,63.5,58.1,63.2,13.3,9.2,13.2,1.6,1.1,1.8,98.7,32.9,98.6,0.9,0.6,66.3,0.1,0.1,2.1,0.1,0.1,0.8,0.6,0.6,13.8
51,169,Scott,Virginia,VA,64,"frontier status, population size, poverty, age, population density",41,22962,9340,25391,43,35,46,15.3,12,15.7,20.4,19.6,24.3,60.9,58.6,61.6,16.1,12.9,17.7,2.5,1.6,2.9,98.6,87.8,98.8,0.8,0.4,10.8,0.1,0.1,0.9,0.1,0.1,0.5,0.6,0.6,7.8
51,171,Shenandoah,Virginia,VA,30,"frontier status, population size, poverty, age",57,39184,28666,49149,77,34,112,8.9,9.9,13.2,22.5,20.6,24.6,60.1,58.5,62.8,15.2,12.6,17,2.2,1.7,3,97.1,89.7,98.6,1.5,0.3,8,0.1,0.1,1.9,0.5,0.3,1.1,4.4,0.7,5.5
51,173,Smyth,Virginia,VA,50,"frontier status, population size, poverty, age, population density",27,32640,27028,48148,72,56,140,14.8,13.7,16.2,22.4,20.8,25.3,60.6,56.8,63.8,14.9,11.6,16.2,2.2,1.7,3.3,97.1,70.1,98.4,2.2,0.3,28.8,0.1,0.1,0.5,0.2,0.2,1.9,1,0.6,3.1
51,175,Southampton,Virginia,VA,39,"frontier status, population size, poverty, age",51,17585,8613,28411,29,10,86,13.9,9.2,13.1,22.3,22.9,30.7,63.7,57.9,65,12.1,8,13.4,1.9,0.9,2.4,59.4,75.1,98.4,40,0.2,23.3,0.2,0.2,1.1,0.2,0.1,1.1,1,0.8,14.5
51,177,Spotsylvania,Virginia,VA,46,"frontier status, population size, poverty, age, population density",26,116549,69778,137004,291,195,529,6,4.6,10,28.4,25.3,29.2,63.6,61.6,65.3,7.1,5.2,10.9,0.9,0.7,1.8,81.6,68.5,97.3,14.4,1.1,27.2,0.3,0.1,0.4,1.9,0.5,3.6,5.2,0.9,6.3
51,179,Stafford,Virginia,VA,46,"frontier status, population size, poverty, age, population density",26,117874,69778,137004,436,195,529,5,4.6,10,29.5,25.3,29.2,64.7,61.6,65.3,5.1,5.2,10.9,0.6,0.7,1.8,78.4,68.5,97.3,16.1,1.1,27.2,0.4,0.1,0.4,2.4,0.5,3.6,6.3,0.9,6.3
51,181,Surry,Virginia,VA,63,"frontier status, population size, poverty, age, population density",32,7013,9378,21479,25,24,32,10.9,12.1,16.5,23.8,21.1,24.8,62.5,56.7,62.7,12,11.8,17.2,1.6,1.6,3.3,49.6,68,98.5,49.7,0.3,31.6,0.1,0.1,0.7,0.4,0.1,0.6,0.9,0.8,2.8
