State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,ALE,Min_ALE,Max_ALE,US_ALE,All_Death,Min_All_Death,Max_All_Death,US_All_Death,CI_Min_All_Death,CI_Max_All_Death,Health_Status,Min_Health_Status,Max_Health_Status,US_Health_Status,CI_Min_Health_Status,CI_Max_Health_Status,Unhealthy_Days,Min_Unhealthy_Days,Max_Unhealthy_Days,US_Unhealthy_Days,CI_Min_Unhealthy_Days,CI_Max_Unhealthy_Days
48,287,Lee,Texas,TX,40,76.6,76.1,78.9,76.5,853.4,726.1,934.1,898.6,809.7,897,-1111.1,9,21.7,17.1,-1111.1,-1111.1,-1111.1,4,6.8,6,-1111.1,-1111.1
48,289,Leon,Texas,TX,61,74.4,75.2,77.8,76.5,979.5,790.9,973.6,898.6,934.8,1024.3,-1111.1,13.3,26.2,17.1,-1111.1,-1111.1,-1111.1,4.9,8,6,-1111.1,-1111.1
48,291,Liberty,Texas,TX,23,72.6,73.7,77.3,76.5,1153.2,855.1,1103.9,898.6,1113.9,1192.5,18.6,13.7,24,17.1,10.2,27,7.4,4.8,7.7,6,5.2,9.5
48,293,Limestone,Texas,TX,76,74,72.2,75.5,76.5,1131.9,992.4,1133,898.6,1091.3,1172.4,-1111.1,17.4,31.8,17.1,-1111.1,-1111.1,5.5,5.3,8.8,6,2.9,8.2
48,295,Lipscomb,Texas,TX,82,75.9,75.4,78.3,76.5,840,722.4,903.3,898.6,751.2,928.9,-1111.1,7.4,22.8,17.1,-1111.1,-1111.1,-1111.1,2.7,6.3,6,-1111.1,-1111.1
48,297,Live Oak,Texas,TX,74,77.1,73.3,76.9,76.5,737.3,854.9,1097.1,898.6,692.2,782.5,-1111.1,10.8,33.7,17.1,-1111.1,-1111.1,-1111.1,3,11.3,6,-1111.1,-1111.1
48,299,Llano,Texas,TX,61,77.8,75.2,77.8,76.5,790.9,790.9,973.6,898.6,756.3,825.6,-1111.1,13.3,26.2,17.1,-1111.1,-1111.1,-1111.1,4.9,8,6,-1111.1,-1111.1
48,301,Loving,Texas,TX,78,75.5,75.7,80.8,76.5,-1111.1,565.5,1036.9,898.6,-1111.1,-1111.1,-1111.1,4,21.2,17.1,-1111.1,-1111.1,-1111.1,3.2,7.5,6,-1111.1,-1111.1
48,303,Lubbock,Texas,TX,7,76,72.7,78.5,76.5,918.4,782.1,1107.4,898.6,895.2,941.7,15.5,15.5,25.1,17.1,12.2,18.8,5.7,5.4,7.4,6,4.8,6.6
48,305,Lynn,Texas,TX,74,75.4,73.3,76.9,76.5,1003.9,854.9,1097.1,898.6,928.1,1079.8,-1111.1,10.8,33.7,17.1,-1111.1,-1111.1,-1111.1,3,11.3,6,-1111.1,-1111.1
48,307,McCulloch,Texas,TX,74,75.4,73.3,76.9,76.5,1043.7,854.9,1097.1,898.6,985.2,1102.3,-1111.1,10.8,33.7,17.1,-1111.1,-1111.1,-1111.1,3,11.3,6,-1111.1,-1111.1
48,309,McLennan,Texas,TX,7,75.8,72.7,78.5,76.5,895.8,782.1,1107.4,898.6,872.9,918.7,16,15.5,25.1,17.1,11.8,20.2,5.9,5.4,7.4,6,4.8,7.1
48,311,McMullen,Texas,TX,84,77.1,75.9,78.8,76.5,802.1,702.9,929.2,898.6,634.8,1000,-1111.1,9.7,19.1,17.1,-1111.1,-1111.1,-1111.1,3.1,6.4,6,-1111.1,-1111.1
48,313,Madison,Texas,TX,71,74.9,73.1,76.2,76.5,934.3,937.7,1087.4,898.6,883.3,985.3,-1111.1,18.4,35.9,17.1,-1111.1,-1111.1,-1111.1,4.7,9,6,-1111.1,-1111.1
48,315,Marion,Texas,TX,72,73.5,73.6,75.2,76.5,1005.4,953.7,1095.1,898.6,952.1,1058.7,-1111.1,18.2,34.9,17.1,-1111.1,-1111.1,-1111.1,6.1,9.6,6,-1111.1,-1111.1
48,317,Martin,Texas,TX,86,77,66.6,77.8,76.5,978.1,804.8,1128.9,898.6,889.8,1066.4,-1111.1,11.1,36,17.1,-1111.1,-1111.1,-1111.1,3.9,9.9,6,-1111.1,-1111.1
48,319,Mason,Texas,TX,87,75.4,75.4,77.5,76.5,865.6,745,995.9,898.6,789.4,941.7,-1111.1,9.9,33.3,17.1,-1111.1,-1111.1,-1111.1,2.7,10.2,6,-1111.1,-1111.1
48,321,Matagorda,Texas,TX,51,74.4,72.3,77.3,76.5,1034,780.2,1108.1,898.6,987.3,1080.8,22.2,18.3,31.7,17.1,13.2,31.1,6.3,5.5,8,6,4,8.6
48,323,Maverick,Texas,TX,51,78.1,72.3,77.3,76.5,737.5,780.2,1108.1,898.6,697,778.1,-1111.1,18.3,31.7,17.1,-1111.1,-1111.1,5.2,5.5,8,6,2.4,7.9
48,325,Medina,Texas,TX,51,77.3,72.3,77.3,76.5,802.5,780.2,1108.1,898.6,762.7,842.3,-1111.1,18.3,31.7,17.1,-1111.1,-1111.1,6.2,5.5,8,6,3.5,9
48,327,Menard,Texas,TX,87,75.4,75.4,77.5,76.5,912.7,745,995.9,898.6,814.6,1010.8,-1111.1,9.9,33.3,17.1,-1111.1,-1111.1,-1111.1,2.7,10.2,6,-1111.1,-1111.1
48,329,Midland,Texas,TX,6,77.1,73.5,77.3,76.5,869.9,829.9,1032.7,898.6,837.6,902.2,13.1,12.7,21.7,17.1,8.6,17.6,5.1,5.2,7.6,6,3.8,6.5
48,331,Milam,Texas,TX,76,75.7,72.2,75.5,76.5,905.2,992.4,1133,898.6,871.6,938.8,-1111.1,17.4,31.8,17.1,-1111.1,-1111.1,-1111.1,5.3,8.8,6,-1111.1,-1111.1
48,333,Mills,Texas,TX,87,76,75.4,77.5,76.5,843.9,745,995.9,898.6,778.4,909.4,-1111.1,9.9,33.3,17.1,-1111.1,-1111.1,-1111.1,2.7,10.2,6,-1111.1,-1111.1
48,335,Mitchell,Texas,TX,70,76.2,73.3,77,76.5,1040.8,914.4,1058.1,898.6,981.4,1100.1,-1111.1,17.6,32.4,17.1,-1111.1,-1111.1,-1111.1,5,9,6,-1111.1,-1111.1
48,337,Montague,Texas,TX,62,75,74.1,77,76.5,1090.3,843.8,1037.1,898.6,1050.2,1130.4,-1111.1,14.4,33.1,17.1,-1111.1,-1111.1,-1111.1,4.2,7.9,6,-1111.1,-1111.1
48,339,Montgomery,Texas,TX,4,75.9,75.7,78.9,76.5,933.2,748.9,941.9,898.6,909.7,956.8,19.6,12.3,18.3,17.1,14.4,24.7,5.6,5.5,6.5,6,4.3,6.8
48,341,Moore,Texas,TX,39,77.3,74.3,78.1,76.5,885,801,1014.9,898.6,838.3,931.6,-1111.1,10.9,26.6,17.1,-1111.1,-1111.1,-1111.1,4.2,8.6,6,-1111.1,-1111.1
48,343,Morris,Texas,TX,43,73.5,74.8,77.6,76.5,1081.1,823.7,1017.6,898.6,1030.5,1131.8,-1111.1,14.8,31.2,17.1,-1111.1,-1111.1,-1111.1,4.8,8.4,6,-1111.1,-1111.1
48,345,Motley,Texas,TX,87,76.3,75.4,77.5,76.5,893.9,745,995.9,898.6,768.6,1019.2,-1111.1,9.9,33.3,17.1,-1111.1,-1111.1,-1111.1,2.7,10.2,6,-1111.1,-1111.1
48,347,Nacogdoches,Texas,TX,8,75.2,72.2,75.6,76.5,938.8,911.7,1136.1,898.6,903,974.6,22.4,16.5,29.4,17.1,14.6,30.1,7.6,5.5,8.7,6,5.3,10
48,349,Navarro,Texas,TX,36,74.6,71.6,75.4,76.5,1007.4,922.9,1158.2,898.6,968.4,1046.4,-1111.1,19.2,27.7,17.1,-1111.1,-1111.1,7,5.6,8.2,6,4.1,9.8
48,351,Newton,Texas,TX,66,74.6,71.9,77,76.5,944.1,868.3,1244.2,898.6,894.6,993.7,-1111.1,14,33.7,17.1,-1111.1,-1111.1,-1111.1,4,8.5,6,-1111.1,-1111.1
48,353,Nolan,Texas,TX,75,76,72.1,76.4,76.5,991.3,908.9,1153.6,898.6,946.7,1036,-1111.1,18.5,33,17.1,-1111.1,-1111.1,-1111.1,4.2,9.4,6,-1111.1,-1111.1
48,355,Nueces,Texas,TX,5,76.3,73.5,77.8,76.5,896.4,792,1030.7,898.6,876,916.7,18.3,13.2,21.1,17.1,14.6,22.1,6.6,5.3,7,6,5.4,7.7
48,357,Ochiltree,Texas,TX,39,75.9,74.3,78.1,76.5,991.4,801,1014.9,898.6,921.9,1060.9,-1111.1,10.9,26.6,17.1,-1111.1,-1111.1,-1111.1,4.2,8.6,6,-1111.1,-1111.1
48,359,Oldham,Texas,TX,80,77.3,75.8,80.8,76.5,1036.9,611.2,988.8,898.6,885.6,1188.2,-1111.1,6.4,23.1,17.1,-1111.1,-1111.1,-1111.1,3.4,7.4,6,-1111.1,-1111.1
48,361,Orange,Texas,TX,23,73.7,73.7,77.3,76.5,1071.7,855.1,1103.9,898.6,1039.6,1103.8,25.6,13.7,24,17.1,18,33.2,8.3,4.8,7.7,6,6,10.5
48,363,Palo Pinto,Texas,TX,36,73.7,71.6,75.4,76.5,1045.1,922.9,1158.2,898.6,995.2,1095.1,-1111.1,19.2,27.7,17.1,-1111.1,-1111.1,7.3,5.6,8.2,6,4.3,10.3
48,365,Panola,Texas,TX,43,76.3,74.8,77.6,76.5,926.5,823.7,1017.6,898.6,890.1,962.9,-1111.1,14.8,31.2,17.1,-1111.1,-1111.1,6.9,4.8,8.4,6,4.2,9.7
48,367,Parker,Texas,TX,45,76.1,76.1,78.9,76.5,985,755.7,961.4,898.6,952.7,1017.3,18.1,8.8,18,17.1,12,24.1,6.4,4.2,6.8,6,4.8,8
48,369,Parmer,Texas,TX,42,76.8,73.3,77.8,76.5,831.1,827.1,1110.4,898.6,775.2,886.9,-1111.1,13,29.3,17.1,-1111.1,-1111.1,-1111.1,4.7,8.2,6,-1111.1,-1111.1
48,371,Pecos,Texas,TX,86,76.8,66.6,77.8,76.5,875.4,804.8,1128.9,898.6,824.9,925.9,-1111.1,11.1,36,17.1,-1111.1,-1111.1,-1111.1,3.9,9.9,6,-1111.1,-1111.1
48,373,Polk,Texas,TX,49,73.8,73.9,77.6,76.5,1039.6,802.3,1046.3,898.6,999.9,1079.3,27.1,14.1,27.1,17.1,17.8,36.4,6.2,5.4,8.4,6,4,8.4
48,375,Potter,Texas,TX,7,72.9,72.7,78.5,76.5,1114.5,782.1,1107.4,898.6,1078.4,1150.6,20.5,15.5,25.1,17.1,14.5,26.4,7.2,5.4,7.4,6,5.7,8.7
48,377,Presidio,Texas,TX,88,77.9,74.8,78.4,76.5,616.3,759.5,1056.9,898.6,559.6,673,-1111.1,11.5,32.4,17.1,-1111.1,-1111.1,-1111.1,3.8,10.3,6,-1111.1,-1111.1
48,379,Rains,Texas,TX,64,75.1,74,76.9,76.5,949.4,869,1083.5,898.6,889.5,1009.3,-1111.1,12.2,30.3,17.1,-1111.1,-1111.1,-1111.1,5.2,9.5,6,-1111.1,-1111.1
48,381,Randall,Texas,TX,45,78.8,76.1,78.9,76.5,796,755.7,961.4,898.6,770.1,822,18,8.8,18,17.1,12.2,23.9,6.5,4.2,6.8,6,4.9,8.2
48,383,Reagan,Texas,TX,80,76.9,75.8,80.8,76.5,1097,611.2,988.8,898.6,968.7,1225.4,-1111.1,6.4,23.1,17.1,-1111.1,-1111.1,-1111.1,3.4,7.4,6,-1111.1,-1111.1
48,385,Real,Texas,TX,87,76.8,75.4,77.5,76.5,920.3,745,995.9,898.6,825.9,1014.8,-1111.1,9.9,33.3,17.1,-1111.1,-1111.1,-1111.1,2.7,10.2,6,-1111.1,-1111.1
48,387,Red River,Texas,TX,70,74.7,73.3,77,76.5,1043,914.4,1058.1,898.6,997.5,1088.5,-1111.1,17.6,32.4,17.1,-1111.1,-1111.1,-1111.1,5,9,6,-1111.1,-1111.1
48,389,Reeves,Texas,TX,86,77.9,66.6,77.8,76.5,900.7,804.8,1128.9,898.6,847.4,954.1,-1111.1,11.1,36,17.1,-1111.1,-1111.1,-1111.1,3.9,9.9,6,-1111.1,-1111.1
48,391,Refugio,Texas,TX,74,75.2,73.3,76.9,76.5,922.8,854.9,1097.1,898.6,862,983.5,-1111.1,10.8,33.7,17.1,-1111.1,-1111.1,-1111.1,3,11.3,6,-1111.1,-1111.1
48,393,Roberts,Texas,TX,78,75.9,75.7,80.8,76.5,1030.6,565.5,1036.9,898.6,834,1259.5,-1111.1,4,21.2,17.1,-1111.1,-1111.1,-1111.1,3.2,7.5,6,-1111.1,-1111.1
48,395,Robertson,Texas,TX,75,74,72.1,76.4,76.5,991.5,908.9,1153.6,898.6,947.6,1035.3,-1111.1,18.5,33,17.1,-1111.1,-1111.1,-1111.1,4.2,9.4,6,-1111.1,-1111.1
48,397,Rockwall,Texas,TX,48,77.5,76.4,78.5,76.5,900.3,765.5,905,898.6,853.9,946.8,9.2,8.3,18.7,17.1,0.4,18,6.3,3.9,6.8,6,3.4,9.1
48,399,Runnels,Texas,TX,43,76,74.8,77.6,76.5,866.4,823.7,1017.6,898.6,821.1,911.8,-1111.1,14.8,31.2,17.1,-1111.1,-1111.1,-1111.1,4.8,8.4,6,-1111.1,-1111.1
48,401,Rusk,Texas,TX,34,75.2,74.4,77.2,76.5,952.4,839.5,1014.7,898.6,916.3,988.6,26.4,14.9,26.6,17.1,17,35.8,4.9,5.5,8,6,2.9,6.9
48,403,Sabine,Texas,TX,62,73.1,74.1,77,76.5,1022,843.8,1037.1,898.6,969.8,1074.1,-1111.1,14.4,33.1,17.1,-1111.1,-1111.1,-1111.1,4.2,7.9,6,-1111.1,-1111.1
48,405,San Augustine,Texas,TX,70,75.2,73.3,77,76.5,974.7,914.4,1058.1,898.6,918.7,1030.8,-1111.1,17.6,32.4,17.1,-1111.1,-1111.1,-1111.1,5,9,6,-1111.1,-1111.1
48,407,San Jacinto,Texas,TX,72,75.2,73.6,75.2,76.5,865.7,953.7,1095.1,898.6,827,904.4,-1111.1,18.2,34.9,17.1,-1111.1,-1111.1,-1111.1,6.1,9.6,6,-1111.1,-1111.1
48,409,San Patricio,Texas,TX,8,75.5,72.2,75.6,76.5,970,911.7,1136.1,898.6,932.9,1007.1,18.4,16.5,29.4,17.1,10.5,26.3,6.2,5.5,8.7,6,4.1,8.3
48,411,San Saba,Texas,TX,87,77.8,75.4,77.5,76.5,792.2,745,995.9,898.6,734.3,850,-1111.1,9.9,33.3,17.1,-1111.1,-1111.1,-1111.1,2.7,10.2,6,-1111.1,-1111.1
48,413,Schleicher,Texas,TX,85,76.9,75.2,78.4,76.5,830.8,704.3,993.5,898.6,738.1,923.6,-1111.1,8.5,24.5,17.1,-1111.1,-1111.1,-1111.1,3.1,7.8,6,-1111.1,-1111.1
48,415,Scurry,Texas,TX,42,76.2,73.3,77.8,76.5,917.8,827.1,1110.4,898.6,874.7,960.9,-1111.1,13,29.3,17.1,-1111.1,-1111.1,-1111.1,4.7,8.2,6,-1111.1,-1111.1
48,417,Shackelford,Texas,TX,85,76.2,75.2,78.4,76.5,995.8,704.3,993.5,898.6,903.3,1088.2,-1111.1,8.5,24.5,17.1,-1111.1,-1111.1,-1111.1,3.1,7.8,6,-1111.1,-1111.1
48,419,Shelby,Texas,TX,72,73.1,73.6,75.2,76.5,1044.6,953.7,1095.1,898.6,1007.9,1081.3,-1111.1,18.2,34.9,17.1,-1111.1,-1111.1,-1111.1,6.1,9.6,6,-1111.1,-1111.1
48,421,Sherman,Texas,TX,80,77.3,75.8,80.8,76.5,866.8,611.2,988.8,898.6,765.2,968.3,-1111.1,6.4,23.1,17.1,-1111.1,-1111.1,-1111.1,3.4,7.4,6,-1111.1,-1111.1
48,423,Smith,Texas,TX,6,76,73.5,77.3,76.5,905.4,829.9,1032.7,898.6,881,929.9,18.7,12.7,21.7,17.1,14.6,22.8,5.5,5.2,7.6,6,4.5,6.6
48,425,Somervell,Texas,TX,42,75.2,73.3,77.8,76.5,961,827.1,1110.4,898.6,888.1,1033.8,-1111.1,13,29.3,17.1,-1111.1,-1111.1,-1111.1,4.7,8.2,6,-1111.1,-1111.1
48,427,Starr,Texas,TX,8,79.6,72.2,75.6,76.5,713.2,911.7,1136.1,898.6,674,752.4,-1111.1,16.5,29.4,17.1,-1111.1,-1111.1,-1111.1,5.5,8.7,6,-1111.1,-1111.1
48,429,Stephens,Texas,TX,74,75,73.3,76.9,76.5,951.3,854.9,1097.1,898.6,896.5,1006.1,-1111.1,10.8,33.7,17.1,-1111.1,-1111.1,-1111.1,3,11.3,6,-1111.1,-1111.1
48,431,Sterling,Texas,TX,80,76.2,75.8,80.8,76.5,720,611.2,988.8,898.6,585.3,854.6,-1111.1,6.4,23.1,17.1,-1111.1,-1111.1,-1111.1,3.4,7.4,6,-1111.1,-1111.1
48,433,Stonewall,Texas,TX,84,77,75.9,78.8,76.5,853.6,702.9,929.2,898.6,743.4,963.9,-1111.1,9.7,19.1,17.1,-1111.1,-1111.1,-1111.1,3.1,6.4,6,-1111.1,-1111.1
48,435,Sutton,Texas,TX,83,76.9,75.3,78.2,76.5,985.3,714.9,1192.1,898.6,881.7,1088.8,-1111.1,6,36.6,17.1,-1111.1,-1111.1,-1111.1,4.6,9.3,6,-1111.1,-1111.1
48,437,Swisher,Texas,TX,74,76.3,73.3,76.9,76.5,928.5,854.9,1097.1,898.6,866.5,990.6,-1111.1,10.8,33.7,17.1,-1111.1,-1111.1,-1111.1,3,11.3,6,-1111.1,-1111.1
48,439,Tarrant,Texas,TX,1,76.3,75.6,79.2,76.5,907.1,694.4,924.7,898.6,896.4,917.8,16.3,11.9,20.2,17.1,14.5,18.1,5.7,5.3,6.9,6,5.2,6.1
48,441,Taylor,Texas,TX,6,76,73.5,77.3,76.5,960.2,829.9,1032.7,898.6,928.5,991.8,19,12.7,21.7,17.1,13.9,24.2,7.3,5.2,7.6,6,5.7,9
48,443,Terrell,Texas,TX,88,76.9,74.8,78.4,76.5,999.1,759.5,1056.9,898.6,825.8,1172.3,-1111.1,11.5,32.4,17.1,-1111.1,-1111.1,-1111.1,3.8,10.3,6,-1111.1,-1111.1
48,445,Terry,Texas,TX,66,76.8,71.9,77,76.5,893.6,868.3,1244.2,898.6,843.2,944,-1111.1,14,33.7,17.1,-1111.1,-1111.1,-1111.1,4,8.5,6,-1111.1,-1111.1
48,447,Throckmorton,Texas,TX,84,75.6,75.9,78.8,76.5,881.4,702.9,929.2,898.6,768.7,994.1,-1111.1,9.7,19.1,17.1,-1111.1,-1111.1,-1111.1,3.1,6.4,6,-1111.1,-1111.1
48,449,Titus,Texas,TX,34,75.7,74.4,77.2,76.5,943.8,839.5,1014.7,898.6,893,994.6,-1111.1,14.9,26.6,17.1,-1111.1,-1111.1,6.1,5.5,8,6,3.6,8.7
48,451,Tom Green,Texas,TX,6,76.2,73.5,77.3,76.5,911.1,829.9,1032.7,898.6,878.6,943.6,14.2,12.7,21.7,17.1,9.6,18.8,5.3,5.2,7.6,6,4,6.6
48,453,Travis,Texas,TX,3,78.2,73.6,78.2,76.5,790.8,787.3,1024.9,898.6,776.2,805.3,13.3,11.7,19.5,17.1,11.5,15.1,5.2,5.2,6.6,6,4.7,5.6
48,455,Trinity,Texas,TX,70,75.2,73.3,77,76.5,991.8,914.4,1058.1,898.6,945,1038.5,-1111.1,17.6,32.4,17.1,-1111.1,-1111.1,-1111.1,5,9,6,-1111.1,-1111.1
48,457,Tyler,Texas,TX,71,73.8,73.1,76.2,76.5,979,937.7,1087.4,898.6,939.6,1018.4,-1111.1,18.4,35.9,17.1,-1111.1,-1111.1,4.9,4.7,9,6,2.6,7.2
48,459,Upshur,Texas,TX,34,74.4,74.4,77.2,76.5,1081.1,839.5,1014.7,898.6,1034.7,1127.5,-1111.1,14.9,26.6,17.1,-1111.1,-1111.1,8,5.5,8,6,5,10.9
48,461,Upton,Texas,TX,83,75.3,75.3,78.2,76.5,991.5,714.9,1192.1,898.6,886.9,1096.1,-1111.1,6,36.6,17.1,-1111.1,-1111.1,-1111.1,4.6,9.3,6,-1111.1,-1111.1
48,463,Uvalde,Texas,TX,51,76.8,72.3,77.3,76.5,841,780.2,1108.1,898.6,792.5,889.4,-1111.1,18.3,31.7,17.1,-1111.1,-1111.1,-1111.1,5.5,8,6,-1111.1,-1111.1
48,465,Val Verde,Texas,TX,51,76.9,72.3,77.3,76.5,780.2,780.2,1108.1,898.6,741.2,819.3,-1111.1,18.3,31.7,17.1,-1111.1,-1111.1,5.5,5.5,8,6,3.3,7.7
48,467,Van Zandt,Texas,TX,49,75.1,73.9,77.6,76.5,966.4,802.3,1046.3,898.6,931.1,1001.8,20.1,14.1,27.1,17.1,12.3,27.8,6.1,5.4,8.4,6,4.2,8
48,469,Victoria,Texas,TX,23,76.7,73.7,77.3,76.5,861.5,855.1,1103.9,898.6,832.8,890.3,24.7,13.7,24,17.1,17.1,32.2,6.2,4.8,7.7,6,4.4,7.9
48,471,Walker,Texas,TX,8,74.9,72.2,75.6,76.5,931.2,911.7,1136.1,898.6,891.1,971.2,20,16.5,29.4,17.1,10.6,29.5,6.3,5.5,8.7,6,4.3,8.3
48,473,Waller,Texas,TX,52,75.7,71.6,75.4,76.5,920.2,950,1196,898.6,867.2,973.2,-1111.1,19.7,31.8,17.1,-1111.1,-1111.1,-1111.1,5.8,9.5,6,-1111.1,-1111.1
48,475,Ward,Texas,TX,66,75.3,71.9,77,76.5,941.3,868.3,1244.2,898.6,884.7,997.9,-1111.1,14,33.7,17.1,-1111.1,-1111.1,-1111.1,4,8.5,6,-1111.1,-1111.1
48,477,Washington,Texas,TX,49,76.6,73.9,77.6,76.5,861.5,802.3,1046.3,898.6,819.9,903.1,11.4,14.1,27.1,17.1,3.7,19,6.5,5.4,8.4,6,4.2,8.8
48,479,Webb,Texas,TX,7,78.5,72.7,78.5,76.5,755.1,782.1,1107.4,898.6,727.6,782.7,24.4,15.5,25.1,17.1,18.2,30.6,6.6,5.4,7.4,6,5.1,8.1
48,481,Wharton,Texas,TX,33,76.8,74,77.3,76.5,909.6,836.7,1050.9,898.6,870.2,949.1,-1111.1,13.4,24.7,17.1,-1111.1,-1111.1,4.6,5.2,7.3,6,2.4,6.9
48,483,Wheeler,Texas,TX,85,75.2,75.2,78.4,76.5,1034.2,704.3,993.5,898.6,962,1106.3,-1111.1,8.5,24.5,17.1,-1111.1,-1111.1,-1111.1,3.1,7.8,6,-1111.1,-1111.1
48,485,Wichita,Texas,TX,6,75.1,73.5,77.3,76.5,1016.6,829.9,1032.7,898.6,984.6,1048.7,15.4,12.7,21.7,17.1,10.8,19.9,6.4,5.2,7.6,6,5.1,7.8
48,487,Wilbarger,Texas,TX,43,75.6,74.8,77.6,76.5,974.6,823.7,1017.6,898.6,929,1020.2,-1111.1,14.8,31.2,17.1,-1111.1,-1111.1,-1111.1,4.8,8.4,6,-1111.1,-1111.1
48,489,Willacy,Texas,TX,68,78.5,72.5,74.7,76.5,701.3,1014.6,1216.2,898.6,661,741.5,-1111.1,18.5,33,17.1,-1111.1,-1111.1,-1111.1,5,9.3,6,-1111.1,-1111.1
48,491,Williamson,Texas,TX,12,79.7,76.2,79.8,76.5,700,693,923,898.6,677.4,722.6,12,7.9,14.3,17.1,8.9,15.2,4.8,4.4,6.4,6,4,5.5
48,493,Wilson,Texas,TX,33,77.8,74,77.3,76.5,852.6,836.7,1050.9,898.6,806.3,898.9,13.1,13.4,24.7,17.1,5.8,20.4,4.7,5.2,7.3,6,2.8,6.6
48,495,Winkler,Texas,TX,42,75.5,73.3,77.8,76.5,1000.8,827.1,1110.4,898.6,929.4,1072.2,-1111.1,13,29.3,17.1,-1111.1,-1111.1,-1111.1,4.7,8.2,6,-1111.1,-1111.1
48,497,Wise,Texas,TX,29,75.2,74.5,78,76.5,1008.8,794.8,1008.8,898.6,965.3,1052.3,17.9,11.7,22.8,17.1,11,24.8,5.2,4,8.8,6,3.3,7.2
48,499,Wood,Texas,TX,49,75.3,73.9,77.6,76.5,964.9,802.3,1046.3,898.6,926.8,1003,22.4,14.1,27.1,17.1,14.5,30.3,8.3,5.4,8.4,6,5.9,10.7
48,501,Yoakum,Texas,TX,42,76.8,73.3,77.8,76.5,868.6,827.1,1110.4,898.6,796.5,940.7,-1111.1,13,29.3,17.1,-1111.1,-1111.1,-1111.1,4.7,8.2,6,-1111.1,-1111.1
48,503,Young,Texas,TX,43,75.8,74.8,77.6,76.5,996.7,823.7,1017.6,898.6,957,1036.5,-1111.1,14.8,31.2,17.1,-1111.1,-1111.1,-1111.1,4.8,8.4,6,-1111.1,-1111.1
48,505,Zapata,Texas,TX,74,77.7,73.3,76.9,76.5,727.3,854.9,1097.1,898.6,677.4,777.2,-1111.1,10.8,33.7,17.1,-1111.1,-1111.1,-1111.1,3,11.3,6,-1111.1,-1111.1
48,507,Zavala,Texas,TX,66,75.4,71.9,77,76.5,949.9,868.3,1244.2,898.6,888,1011.8,-1111.1,14,33.7,17.1,-1111.1,-1111.1,-1111.1,4,8.5,6,-1111.1,-1111.1
49,001,Beaver,Utah,UT,82,76.9,75.4,78.3,76.5,903.3,722.4,903.3,898.6,827.8,978.9,11.1,7.4,22.8,17.1,5.3,17,6.3,2.7,6.3,6,4.2,8.4
49,003,Box Elder,Utah,UT,47,78.4,76.4,79.8,76.5,811.2,737.3,933.7,898.6,769.1,853.2,12.9,8.4,18.8,17.1,9.4,16.3,6.5,4.5,7.5,6,5.5,7.5
49,005,Cache,Utah,UT,45,80.6,76.1,78.9,76.5,675.4,755.7,961.4,898.6,646,704.7,8.3,8.8,18,17.1,6.3,10.2,5.4,4.2,6.8,6,4.8,6
49,007,Carbon,Utah,UT,42,79,73.3,77.8,76.5,927.9,827.1,1110.4,898.6,886.4,969.4,18.1,13,29.3,17.1,15,21.2,7.1,4.7,8.2,6,6.2,8
49,009,Daggett,Utah,UT,78,76.3,75.7,80.8,76.5,651.8,565.5,1036.9,898.6,472,877.5,-1111.1,4,21.2,17.1,-1111.1,-1111.1,-1111.1,3.2,7.5,6,-1111.1,-1111.1
49,011,Davis,Utah,UT,12,79.4,76.2,79.8,76.5,775.1,693,923,898.6,748.8,801.5,9.3,7.9,14.3,17.1,7.9,10.7,5.7,4.4,6.4,6,5.2,6.2
49,013,Duchesne,Utah,UT,86,76.3,66.6,77.8,76.5,1032.9,804.8,1128.9,898.6,965.7,1100.1,17.7,11.1,36,17.1,14.3,21.1,6.1,3.9,9.9,6,5.2,7
49,015,Emery,Utah,UT,80,77.6,75.8,80.8,76.5,807.8,611.2,988.8,898.6,747.9,867.8,14.2,6.4,23.1,17.1,10.6,17.8,6.2,3.4,7.4,6,5.1,7.3
49,017,Garfield,Utah,UT,83,77.8,75.3,78.2,76.5,852.2,714.9,1192.1,898.6,767.1,937.3,15,6,36.6,17.1,6.1,23.8,6.3,4.6,9.3,6,3.5,9.2
49,019,Grand,Utah,UT,83,77.6,75.3,78.2,76.5,833.9,714.9,1192.1,898.6,768.1,899.7,14.4,6,36.6,17.1,9.3,19.5,5.3,4.6,9.3,6,4.1,6.6
49,021,Iron,Utah,UT,33,79.4,74,77.3,76.5,744.5,836.7,1050.9,898.6,694.9,794.2,12,13.4,24.7,17.1,8.4,15.7,5.8,5.2,7.3,6,4.6,7
49,023,Juab,Utah,UT,78,76.9,75.7,80.8,76.5,869.1,565.5,1036.9,898.6,798.6,939.6,19.2,4,21.2,17.1,12.7,25.8,6.3,3.2,7.5,6,4.7,7.9
49,025,Kane,Utah,UT,83,77.8,75.3,78.2,76.5,796.2,714.9,1192.1,898.6,727.6,864.8,16.1,6,36.6,17.1,6.6,25.6,6.3,4.6,9.3,6,3.6,9
49,027,Millard,Utah,UT,80,76.9,75.8,80.8,76.5,911.2,611.2,988.8,898.6,855.6,966.8,14.9,6.4,23.1,17.1,10.4,19.5,6,3.4,7.4,6,4.8,7.3
