State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,RHI_LBW_Ind,RHI_VLBW_Ind,RHI_Premature_Ind,RHI_Under_18_Ind,RHI_Over_40_Ind,RHI_Unmarried_Ind,RHI_Late_Care_Ind,RHI_Infant_Mortality_Ind,RHI_IM_Wh_Non_Hisp_Ind,RHI_IM_Bl_Non_Hisp_Ind,RHI_IM_Hisp_Ind,RHI_IM_Neonatal_Ind,RHI_IM_Postneonatal_Ind,RHI_Brst_Cancer_Ind,RHI_Col_Cancer_Ind,RHI_CHD_Ind,RHI_Homicide_Ind,RHI_Lung_Cancer_Ind,RHI_MVA_Ind,RHI_Stroke_Ind,RHI_Suicide_Ind,RHI_Injury_Ind
47,155,Sevier,Tennessee,TN,19,8,5,8,8,5,5,5,6,8,-1,-1,5,8,8,5,8,5,8,8,6,6,7
47,157,Shelby,Tennessee,TN,3,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5
47,159,Smith,Tennessee,TN,60,7,5,8,8,5,5,8,5,5,-1,-1,5,5,8,6,8,-1,8,8,8,5,7
47,161,Stewart,Tennessee,TN,59,8,8,8,8,5,5,8,8,8,-1,-1,8,8,8,5,8,-1,8,8,8,8,7
47,163,Sullivan,Tennessee,TN,14,8,8,8,8,5,5,7,6,8,-1,-1,8,8,8,8,8,5,8,8,8,8,5
47,165,Sumner,Tennessee,TN,12,7,5,7,7,5,7,5,7,8,8,-1,8,5,7,5,8,7,8,8,8,8,7
47,167,Tipton,Tennessee,TN,33,8,8,8,8,5,8,5,8,8,8,-1,8,8,8,8,8,8,8,6,8,5,7
47,169,Trousdale,Tennessee,TN,65,8,8,8,8,5,7,8,5,5,-1,-1,5,5,8,8,8,-1,8,8,8,8,8
47,171,Unicoi,Tennessee,TN,65,5,5,5,6,5,5,5,8,8,-1,-1,8,6,8,6,8,-1,6,8,8,6,7
47,173,Union,Tennessee,TN,41,8,5,8,8,5,5,5,5,5,-1,-1,5,5,5,8,8,-1,8,8,6,6,7
47,175,Van Buren,Tennessee,TN,41,6,8,5,8,5,5,8,8,8,-1,-1,8,5,8,6,8,-1,6,8,6,-1,5
47,177,Warren,Tennessee,TN,32,6,5,6,8,5,5,8,5,5,-1,-1,5,5,8,8,8,8,6,8,8,8,5
47,179,Washington,Tennessee,TN,14,8,8,7,5,5,5,5,8,8,8,-1,8,8,5,8,8,-1,6,5,8,8,5
47,181,Wayne,Tennessee,TN,44,5,5,5,6,5,5,8,6,8,-1,-1,8,5,5,5,8,-1,6,6,6,8,5
47,183,Weakley,Tennessee,TN,30,7,7,8,8,5,5,5,8,8,-1,-1,8,8,5,8,8,-1,6,8,8,6,7
47,185,White,Tennessee,TN,65,6,5,6,8,5,5,8,6,6,-1,-1,5,6,5,8,8,8,8,8,8,8,7
47,187,Williamson,Tennessee,TN,12,5,5,7,5,8,5,5,5,5,-1,-1,5,5,5,8,8,-1,5,5,8,5,7
47,189,Wilson,Tennessee,TN,45,8,5,8,8,7,7,5,5,5,-1,-1,5,8,8,8,8,8,8,8,8,8,7
48,001,Anderson,Texas,TX,8,5,5,6,8,5,6,6,5,5,5,7,5,6,8,8,5,5,8,8,8,8,7
48,003,Andrews,Texas,TX,42,8,5,8,8,5,5,6,8,8,-1,8,8,8,5,5,8,-1,6,6,8,6,5
48,005,Angelina,Texas,TX,23,5,6,8,8,5,8,5,5,8,5,5,5,8,5,6,8,8,8,8,8,8,5
48,007,Aransas,Texas,TX,73,6,5,8,8,7,8,8,6,6,-1,7,6,5,6,6,5,8,8,6,6,8,5
48,009,Archer,Texas,TX,38,5,5,7,8,5,5,5,8,8,-1,-1,8,5,8,5,8,-1,8,8,6,-1,5
48,011,Armstrong,Texas,TX,79,8,8,8,8,-1,7,5,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,7,8,7,-1,-1
48,013,Atascosa,Texas,TX,51,6,6,8,8,5,6,5,8,8,-1,8,8,8,5,5,8,6,5,8,8,8,5
48,015,Austin,Texas,TX,40,7,7,7,8,7,7,8,5,5,-1,8,5,6,8,6,8,8,8,8,6,6,5
48,017,Bailey,Texas,TX,66,5,5,6,6,5,5,8,6,-1,-1,8,6,5,-1,5,6,-1,5,6,5,-1,7
48,019,Bandera,Texas,TX,59,7,8,7,8,7,5,5,8,8,-1,-1,8,5,8,5,6,-1,8,8,5,8,7
48,021,Bastrop,Texas,TX,33,5,5,6,8,7,5,6,5,6,8,7,5,6,8,5,6,8,8,8,6,8,5
48,023,Baylor,Texas,TX,87,8,7,8,8,-1,8,5,-1,-1,-1,-1,-1,-1,8,8,8,-1,8,-1,8,-1,5
48,025,Bee,Texas,TX,51,6,5,8,8,7,8,6,5,-1,-1,8,8,5,5,5,6,-1,5,6,5,8,5
48,027,Bell,Texas,TX,6,6,8,8,5,5,5,5,6,6,5,5,5,6,8,6,8,5,8,8,5,6,5
48,029,Bexar,Texas,TX,1,8,8,8,8,5,8,5,8,8,7,8,7,8,5,5,6,8,5,7,8,7,7
48,031,Blanco,Texas,TX,58,7,8,7,8,8,5,8,7,5,-1,8,8,5,-1,6,5,-1,7,8,8,8,5
48,033,Borden,Texas,TX,78,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
48,035,Bosque,Texas,TX,62,5,5,7,8,7,5,8,8,8,-1,-1,8,7,6,6,8,-1,8,8,8,6,7
48,037,Bowie,Texas,TX,23,8,8,8,8,7,8,8,8,8,5,-1,8,6,8,8,8,8,8,6,8,8,5
48,039,Brazoria,Texas,TX,15,5,5,8,8,7,5,7,5,5,5,5,5,5,8,8,6,5,8,8,6,8,7
48,041,Brazos,Texas,TX,7,5,5,5,6,5,5,5,5,5,5,5,5,5,5,6,8,5,5,6,8,5,5
48,043,Brewster,Texas,TX,86,7,8,5,6,7,5,5,8,-1,-1,8,8,8,8,5,5,-1,5,6,8,8,8
48,045,Briscoe,Texas,TX,88,8,8,8,8,-1,5,8,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,7,8,8,-1,-1
48,047,Brooks,Texas,TX,66,6,5,8,8,7,8,8,5,-1,-1,7,5,5,-1,5,8,-1,5,8,5,8,-1
48,049,Brown,Texas,TX,36,5,5,6,6,5,5,5,8,8,-1,8,8,8,5,8,5,-1,6,6,8,5,7
48,051,Burleson,Texas,TX,43,7,7,7,8,5,8,8,5,5,7,-1,5,8,5,8,5,-1,8,8,6,6,5
48,053,Burnet,Texas,TX,49,5,5,5,6,7,5,8,5,8,-1,7,5,8,8,5,5,-1,6,8,5,6,5
48,055,Caldwell,Texas,TX,52,5,5,6,8,7,6,8,6,6,-1,8,5,8,6,6,5,-1,5,8,6,8,5
48,057,Calhoun,Texas,TX,42,5,5,8,8,5,8,6,5,5,-1,7,5,5,5,5,6,7,6,8,8,5,7
48,059,Callahan,Texas,TX,43,5,8,5,8,5,5,8,5,6,-1,-1,8,5,5,6,8,-1,8,6,5,8,5
48,061,Cameron,Texas,TX,5,5,5,6,8,5,5,8,5,5,-1,5,5,5,5,5,5,5,5,6,5,5,5
48,063,Camp,Texas,TX,73,5,5,5,8,5,7,5,5,5,-1,-1,5,8,8,8,6,8,6,8,6,8,7
48,065,Carson,Texas,TX,56,8,8,7,8,5,5,7,8,8,-1,-1,8,8,8,8,8,-1,7,8,6,-1,7
48,067,Cass,Texas,TX,36,8,6,6,6,5,6,6,8,6,8,-1,8,6,5,8,6,6,6,8,8,6,5
48,069,Castro,Texas,TX,66,6,5,8,8,7,6,8,5,-1,-1,7,5,5,5,5,6,-1,5,6,6,-1,7
48,071,Chambers,Texas,TX,39,5,5,5,8,5,5,8,5,8,-1,-1,5,8,5,6,8,-1,8,8,6,5,7
48,073,Cherokee,Texas,TX,35,8,8,8,8,5,6,6,6,6,8,7,5,8,5,8,6,8,6,8,8,8,5
48,075,Childress,Texas,TX,70,5,7,7,8,5,8,5,8,8,-1,-1,5,8,5,8,8,-1,8,5,8,8,5
48,077,Clay,Texas,TX,58,7,5,7,8,5,7,5,8,8,-1,-1,8,8,5,5,8,-1,8,8,8,-1,5
48,079,Cochran,Texas,TX,86,8,5,6,8,5,6,6,-1,-1,-1,-1,-1,-1,-1,8,8,-1,5,6,8,-1,5
48,081,Coke,Texas,TX,84,5,-1,8,8,5,7,8,-1,-1,-1,-1,-1,-1,-1,8,8,-1,8,8,5,-1,5
48,083,Coleman,Texas,TX,70,7,5,8,8,5,8,6,8,8,-1,-1,8,8,5,6,6,-1,8,6,8,8,7
48,085,Collin,Texas,TX,10,7,7,8,5,8,5,8,5,5,5,6,5,5,5,5,7,7,5,7,8,5,7
48,087,Collingsworth,Texas,TX,88,7,-1,5,8,-1,5,5,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,5,8,5,-1,-1
48,089,Colorado,Texas,TX,43,7,7,8,8,5,8,6,8,6,8,8,5,8,8,6,8,-1,5,6,6,6,7
48,091,Comal,Texas,TX,18,7,7,7,8,7,7,5,5,8,-1,7,7,5,5,5,5,7,5,8,6,5,7
48,093,Comanche,Texas,TX,70,5,5,8,8,7,5,6,5,6,-1,7,5,5,8,6,8,-1,6,6,6,6,5
48,095,Concho,Texas,TX,87,5,-1,8,6,-1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,6,-1,8,-1,5
48,097,Cooke,Texas,TX,34,8,8,8,8,7,5,5,8,6,-1,8,5,8,8,6,8,7,8,6,8,6,7
48,099,Coryell,Texas,TX,20,7,8,8,5,5,5,5,8,8,7,5,8,5,8,5,8,7,8,6,5,6,5
48,101,Cottle,Texas,TX,87,8,-1,8,8,-1,8,6,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,8,-1,5,-1,-1
48,103,Crane,Texas,TX,83,5,5,8,8,5,5,6,6,-1,-1,-1,8,5,-1,-1,8,-1,8,-1,8,-1,-1
48,105,Crockett,Texas,TX,86,5,5,5,8,5,6,8,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,6,6,5,-1,-1
48,107,Crosby,Texas,TX,74,8,7,8,8,5,5,8,5,-1,-1,8,5,5,5,5,8,-1,5,8,8,-1,7
48,109,Culberson,Texas,TX,86,8,-1,5,8,-1,6,6,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,5,6,5,-1,-1
48,111,Dallam,Texas,TX,83,8,8,7,8,5,8,8,8,8,-1,8,8,8,-1,-1,8,-1,8,8,8,-1,7
48,113,Dallas,Texas,TX,1,7,8,8,8,5,6,8,7,7,5,8,7,8,6,8,8,8,8,8,8,7,7
48,115,Dawson,Texas,TX,66,8,8,8,8,5,6,6,6,5,-1,8,5,8,8,8,5,-1,6,5,6,5,7
48,117,Deaf Smith,Texas,TX,66,5,5,5,8,5,6,8,8,8,-1,8,6,8,5,5,6,-1,5,6,6,5,7
48,119,Delta,Texas,TX,70,5,5,5,8,5,5,6,8,-1,-1,-1,8,5,7,8,6,-1,8,6,8,-1,5
48,121,Denton,Texas,TX,10,5,5,7,7,5,5,5,5,5,5,8,5,7,5,5,7,5,5,7,8,5,7
48,123,DeWitt,Texas,TX,71,5,5,5,8,7,8,5,5,6,-1,7,6,5,8,8,6,-1,5,8,8,8,5
48,125,Dickens,Texas,TX,87,8,-1,8,8,-1,5,8,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,8,8,8,-1,7
48,127,Dimmit,Texas,TX,66,5,5,6,8,7,6,6,5,-1,-1,8,5,8,-1,5,6,-1,5,6,8,-1,5
48,129,Donley,Texas,TX,87,8,8,8,8,5,5,8,8,-1,-1,-1,-1,8,-1,8,8,-1,8,-1,5,-1,-1
48,131,Duval,Texas,TX,66,6,5,8,8,5,8,6,5,-1,-1,7,5,5,5,5,8,-1,5,6,5,5,5
48,133,Eastland,Texas,TX,71,5,5,5,8,5,5,8,8,8,-1,-1,5,8,8,6,8,-1,6,6,8,6,7
48,135,Ector,Texas,TX,7,6,5,8,8,5,8,5,5,8,-1,5,5,6,8,5,8,5,8,8,6,8,7
48,137,Edwards,Texas,TX,86,8,-1,8,8,-1,6,6,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,8,8,-1,-1,-1
48,139,Ellis,Texas,TX,15,5,5,6,8,5,5,8,5,6,-1,5,5,6,5,5,8,8,8,8,8,6,5
48,141,El Paso,Texas,TX,3,5,5,8,8,5,6,8,5,5,5,5,5,5,6,5,5,5,5,7,5,5,5
48,143,Erath,Texas,TX,49,5,5,5,8,7,5,8,5,5,-1,8,5,5,5,5,8,-1,6,8,6,6,5
48,145,Falls,Texas,TX,71,8,8,8,8,7,8,8,8,8,7,-1,6,8,8,8,8,8,6,8,5,6,5
48,147,Fannin,Texas,TX,49,5,5,5,8,5,5,8,5,5,-1,-1,5,5,8,8,8,8,6,8,6,6,5
48,149,Fayette,Texas,TX,62,5,7,7,6,7,5,8,5,5,-1,8,5,7,5,6,6,-1,5,6,6,6,5
48,151,Fisher,Texas,TX,87,8,8,5,8,5,7,6,-1,-1,-1,-1,-1,-1,-1,8,8,-1,5,8,8,-1,-1
48,153,Floyd,Texas,TX,74,8,5,8,8,5,5,8,8,8,-1,8,8,8,5,5,8,-1,5,6,8,-1,7
48,155,Foard,Texas,TX,87,5,-1,8,8,-1,8,6,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,5,-1,8,-1,-1
48,157,Fort Bend,Texas,TX,10,7,5,8,7,8,5,5,5,5,5,5,5,5,5,8,7,7,5,8,8,7,5
48,159,Franklin,Texas,TX,64,5,5,5,8,5,5,5,8,6,-1,-1,5,8,-1,8,6,-1,6,8,8,-1,7
48,161,Freestone,Texas,TX,62,7,8,8,8,5,7,8,8,8,8,-1,8,8,5,6,6,8,6,8,6,8,5
48,163,Frio,Texas,TX,66,5,6,8,8,5,8,6,5,-1,-1,8,8,5,5,5,8,6,5,6,6,-1,5
48,165,Gaines,Texas,TX,66,6,8,6,6,7,5,8,5,8,-1,5,5,5,8,8,8,-1,5,6,8,-1,5
48,167,Galveston,Texas,TX,6,8,8,8,8,7,6,5,6,6,8,8,8,6,8,8,8,8,8,6,8,8,7
48,169,Garza,Texas,TX,88,5,8,8,8,5,8,8,5,-1,-1,-1,5,5,-1,-1,8,-1,8,8,8,-1,7
48,171,Gillespie,Texas,TX,59,5,5,7,8,7,5,8,5,5,-1,7,5,5,8,5,5,-1,5,6,8,8,5
48,173,Glasscock,Texas,TX,83,8,-1,8,-1,-1,5,8,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1
48,175,Goliad,Texas,TX,43,7,5,5,8,5,8,5,5,-1,-1,-1,5,5,-1,6,5,-1,6,8,5,8,5
48,177,Gonzales,Texas,TX,75,5,5,8,8,5,8,6,5,5,-1,7,5,5,5,8,8,8,6,8,6,6,7
48,179,Gray,Texas,TX,63,8,5,8,8,5,7,8,8,8,-1,8,8,8,8,6,6,-1,6,6,5,8,7
48,181,Grayson,Texas,TX,6,5,5,8,8,5,6,5,6,8,-1,5,5,8,8,8,8,-1,8,8,5,8,5
48,183,Gregg,Texas,TX,6,5,6,8,8,5,8,6,6,8,5,5,6,5,5,8,8,7,8,8,8,8,7
48,185,Grimes,Texas,TX,68,5,5,5,6,7,6,6,5,8,5,5,5,6,6,6,8,5,6,6,6,8,5
48,187,Guadalupe,Texas,TX,23,5,8,8,8,7,5,5,5,5,-1,8,5,6,5,5,6,5,5,6,5,5,5
48,189,Hale,Texas,TX,51,8,5,8,8,5,6,8,8,8,-1,8,8,6,8,5,6,-1,5,6,6,-1,7
48,191,Hall,Texas,TX,87,5,5,8,8,7,7,8,5,-1,-1,-1,5,5,-1,8,8,-1,8,8,5,-1,5
48,193,Hamilton,Texas,TX,61,5,5,5,6,5,5,8,8,8,-1,-1,5,8,8,6,8,-1,8,8,5,8,5
48,195,Hansford,Texas,TX,80,5,5,8,8,5,5,6,5,-1,-1,-1,5,5,8,8,8,-1,7,8,5,-1,7
48,197,Hardeman,Texas,TX,70,8,5,8,8,7,8,8,8,-1,-1,-1,5,8,-1,8,5,-1,5,6,8,-1,7
48,199,Hardin,Texas,TX,29,7,5,5,8,5,5,5,5,8,-1,-1,5,5,8,5,8,7,8,8,8,8,7
48,201,Harris,Texas,TX,1,5,8,8,8,5,5,8,5,7,5,5,5,8,8,6,6,8,8,8,8,8,7
48,203,Harrison,Texas,TX,8,6,6,6,8,7,6,6,6,5,8,8,8,6,5,5,8,8,6,8,8,6,5
48,205,Hartley,Texas,TX,78,8,8,7,8,5,5,5,8,8,-1,-1,8,5,-1,-1,7,-1,7,-1,5,-1,-1
48,207,Haskell,Texas,TX,70,5,7,5,6,7,5,8,6,-1,-1,-1,8,5,-1,5,8,-1,5,6,6,-1,5
48,209,Hays,Texas,TX,20,5,5,5,8,7,5,5,5,5,-1,5,5,5,7,6,5,7,5,8,8,5,5
48,211,Hemphill,Texas,TX,78,5,-1,5,8,-1,5,8,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,8,8,8,-1,5
48,213,Henderson,Texas,TX,24,8,5,8,8,5,6,6,6,6,-1,5,5,6,5,8,8,8,8,8,8,8,5
48,215,Hidalgo,Texas,TX,3,5,5,6,8,5,5,8,5,8,-1,5,5,5,5,5,6,6,5,8,5,5,5
48,217,Hill,Texas,TX,35,5,5,6,8,5,6,8,5,5,-1,8,5,6,5,6,6,-1,6,6,8,8,5
48,219,Hockley,Texas,TX,67,6,5,6,8,5,5,6,5,5,-1,7,5,6,5,8,6,5,6,6,8,5,5
48,221,Hood,Texas,TX,30,5,5,7,8,7,5,8,5,8,-1,-1,8,5,8,8,6,-1,8,8,8,8,5
48,223,Hopkins,Texas,TX,34,8,5,8,8,5,5,5,5,8,-1,-1,8,5,5,8,8,-1,8,8,8,6,7
48,225,Houston,Texas,TX,70,8,8,8,8,7,8,8,5,5,7,-1,5,6,8,5,6,8,8,8,6,8,7
48,227,Howard,Texas,TX,51,8,5,6,8,5,8,8,5,5,-1,8,5,8,8,8,6,8,8,6,5,8,7
48,229,Hudspeth,Texas,TX,86,8,-1,8,8,7,6,8,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,8,-1,8,-1,-1
48,231,Hunt,Texas,TX,23,5,8,8,8,7,8,8,5,8,5,5,5,8,5,8,8,5,6,8,8,8,5
48,233,Hutchinson,Texas,TX,40,7,7,7,8,5,7,8,8,8,-1,8,7,8,8,6,8,-1,8,8,8,8,5
48,235,Irion,Texas,TX,80,8,-1,8,8,-1,7,8,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,8,-1,-1
48,237,Jack,Texas,TX,43,7,5,7,8,5,5,5,8,8,-1,-1,5,8,5,8,6,-1,8,6,8,-1,7
48,239,Jackson,Texas,TX,43,7,5,7,8,5,7,5,5,5,-1,7,5,6,8,8,8,-1,8,6,6,5,5
48,241,Jasper,Texas,TX,34,8,8,8,8,5,8,5,5,6,7,-1,5,8,8,5,8,8,8,8,8,8,7
48,243,Jeff Davis,Texas,TX,85,5,-1,5,8,-1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,8,5,-1,-1
48,245,Jefferson,Texas,TX,7,6,8,6,6,7,6,6,6,6,8,5,6,8,8,8,8,8,8,8,8,5,5
48,247,Jim Hogg,Texas,TX,88,8,5,8,8,5,8,6,6,-1,-1,8,5,8,8,8,8,-1,5,6,5,-1,5
48,249,Jim Wells,Texas,TX,52,6,5,8,8,7,8,5,5,-1,-1,7,5,5,5,5,8,6,5,6,5,5,5
48,251,Johnson,Texas,TX,15,5,5,6,8,5,5,8,5,6,-1,8,5,6,5,8,8,5,8,6,8,6,7
48,253,Jones,Texas,TX,71,5,5,5,8,7,7,8,8,8,-1,8,8,8,5,6,8,-1,6,6,6,8,5
48,255,Karnes,Texas,TX,75,5,5,8,8,7,8,6,6,-1,-1,8,5,6,5,8,6,-1,5,6,8,6,5
48,257,Kaufman,Texas,TX,23,8,5,8,8,5,5,8,5,5,5,5,5,8,5,8,8,8,8,8,6,8,7
48,259,Kendall,Texas,TX,55,7,5,7,5,8,5,5,5,5,-1,7,5,5,8,5,8,-1,7,8,6,8,7
48,261,Kenedy,Texas,TX,83,-1,-1,8,-1,-1,8,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8
48,263,Kent,Texas,TX,82,-1,-1,-1,-1,-1,5,5,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,8,-1,-1,-1,-1
48,265,Kerr,Texas,TX,49,7,5,8,8,7,5,5,5,5,-1,8,5,6,8,5,5,7,6,6,6,6,7
48,267,Kimble,Texas,TX,87,5,5,8,8,5,8,8,8,-1,-1,-1,-1,-1,-1,6,8,-1,5,6,5,-1,5
48,269,King,Texas,TX,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
48,271,Kinney,Texas,TX,87,8,7,8,8,5,7,5,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,5,8,5,-1,-1
48,273,Kleberg,Texas,TX,51,6,5,8,8,7,6,5,5,6,-1,7,5,5,8,8,8,-1,6,5,5,5,5
48,275,Knox,Texas,TX,88,8,8,8,6,5,7,6,-1,-1,-1,-1,-1,-1,-1,8,8,-1,8,-1,8,-1,5
48,277,Lamar,Texas,TX,35,8,5,5,8,5,6,8,5,5,5,-1,5,5,7,5,6,8,8,8,6,8,5
48,279,Lamb,Texas,TX,75,8,6,8,8,5,6,8,8,8,-1,8,8,8,6,5,8,-1,5,6,8,8,7
48,281,Lampasas,Texas,TX,43,5,8,7,8,5,5,6,8,8,-1,-1,8,8,5,8,8,-1,8,8,5,8,5
48,283,La Salle,Texas,TX,86,5,8,8,8,5,6,6,5,-1,-1,8,8,5,-1,8,8,-1,5,-1,8,-1,5
48,285,Lavaca,Texas,TX,62,5,7,7,8,7,7,5,5,5,-1,7,5,5,8,6,8,-1,5,6,5,6,5
48,287,Lee,Texas,TX,40,7,8,8,8,5,7,8,5,5,-1,7,5,5,8,8,8,-1,5,8,8,5,7
48,289,Leon,Texas,TX,61,7,5,8,8,5,7,8,5,5,-1,-1,5,8,8,8,8,-1,8,8,8,8,7
48,291,Liberty,Texas,TX,23,5,6,6,8,5,5,8,6,8,5,5,5,8,8,8,8,5,8,8,8,8,7
48,293,Limestone,Texas,TX,76,5,5,6,6,5,6,8,5,5,5,7,5,6,8,8,6,6,8,8,8,8,7
48,295,Lipscomb,Texas,TX,82,5,-1,5,8,5,7,8,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,7,8,8,-1,-1
48,297,Live Oak,Texas,TX,74,5,5,6,8,7,5,6,5,-1,-1,8,5,6,5,5,6,-1,6,6,5,8,5
48,299,Llano,Texas,TX,61,7,7,7,8,7,7,5,8,8,-1,-1,7,8,5,6,5,-1,8,6,5,8,7
48,301,Loving,Texas,TX,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
48,303,Lubbock,Texas,TX,7,8,6,8,8,5,6,6,5,5,5,8,5,6,5,5,6,5,6,6,6,8,7
48,305,Lynn,Texas,TX,74,5,5,8,8,5,5,6,8,-1,-1,8,8,6,-1,6,6,-1,5,6,8,8,5
48,307,McCulloch,Texas,TX,74,8,5,5,8,5,6,6,6,5,-1,-1,8,5,8,8,8,-1,8,6,8,6,5
48,309,McLennan,Texas,TX,7,5,6,5,8,5,5,8,6,5,8,8,6,6,6,8,8,6,8,6,8,5,5
48,311,McMullen,Texas,TX,84,-1,-1,-1,-1,-1,7,5,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1
48,313,Madison,Texas,TX,71,8,5,8,8,7,8,6,5,5,-1,-1,5,6,6,8,8,8,6,6,5,6,5
48,315,Marion,Texas,TX,72,8,8,8,8,7,8,8,6,8,-1,-1,5,8,8,6,8,8,6,8,8,6,5
48,317,Martin,Texas,TX,86,5,7,6,6,5,5,6,5,-1,-1,-1,8,5,-1,-1,8,-1,8,6,8,-1,-1
48,319,Mason,Texas,TX,87,5,-1,5,6,-1,5,6,-1,-1,-1,-1,-1,-1,8,5,5,-1,8,-1,8,-1,7
48,321,Matagorda,Texas,TX,51,5,6,6,8,5,6,8,6,8,-1,5,5,8,8,8,8,5,8,8,8,8,5
48,323,Maverick,Texas,TX,51,5,5,6,6,7,5,8,5,-1,-1,5,5,5,5,5,6,5,5,6,5,5,5
48,325,Medina,Texas,TX,51,5,5,8,6,7,5,5,5,8,-1,7,5,5,5,5,6,-1,5,6,5,5,5
48,327,Menard,Texas,TX,87,8,-1,8,8,-1,8,8,-1,-1,-1,-1,-1,-1,-1,8,8,-1,8,-1,8,-1,8
48,329,Midland,Texas,TX,6,5,5,6,8,5,8,8,5,8,8,5,5,8,5,6,8,5,6,8,5,6,5
48,331,Milam,Texas,TX,76,5,6,8,6,7,6,8,5,5,-1,7,5,8,5,5,6,5,6,8,6,5,5
48,333,Mills,Texas,TX,87,5,-1,5,6,5,5,5,-1,-1,-1,-1,-1,-1,-1,6,6,-1,5,8,8,8,5
48,335,Mitchell,Texas,TX,70,8,5,7,8,7,8,6,5,-1,-1,-1,5,6,8,6,8,-1,8,6,8,6,7
48,337,Montague,Texas,TX,62,5,5,7,8,5,5,6,5,5,-1,-1,5,5,8,8,8,8,8,8,8,8,7
48,339,Montgomery,Texas,TX,4,5,5,5,8,5,5,5,5,8,5,8,5,8,8,8,8,7,8,8,5,8,7
48,341,Moore,Texas,TX,39,5,5,5,8,5,7,8,8,8,-1,8,8,5,5,5,6,7,5,6,6,8,7
48,343,Morris,Texas,TX,43,8,8,8,8,5,8,6,5,5,-1,-1,5,5,8,8,8,-1,8,8,8,8,7
48,345,Motley,Texas,TX,87,5,-1,5,6,-1,5,8,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,8,-1,8,-1,-1
48,347,Nacogdoches,Texas,TX,8,5,6,6,6,5,6,6,6,8,5,7,5,8,5,8,8,5,6,8,8,5,5
48,349,Navarro,Texas,TX,36,5,5,6,8,5,6,8,6,8,5,7,5,6,5,8,6,-1,8,6,8,8,5
48,351,Newton,Texas,TX,66,6,5,6,6,5,6,6,5,5,-1,-1,5,6,5,8,8,6,8,8,6,7,5
48,353,Nolan,Texas,TX,75,5,5,5,8,5,6,6,5,5,-1,8,5,6,5,6,8,-1,8,6,6,8,7
48,355,Nueces,Texas,TX,5,6,6,8,8,5,8,5,5,5,5,6,5,6,5,5,6,6,5,6,8,5,5
48,357,Ochiltree,Texas,TX,39,5,5,5,8,5,5,5,5,6,-1,7,5,5,-1,8,8,-1,5,8,8,8,7
48,359,Oldham,Texas,TX,80,8,-1,5,5,-1,5,8,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,8,-1,-1,-1,-1
48,361,Orange,Texas,TX,23,8,8,5,8,5,5,5,8,8,8,-1,7,6,5,5,8,5,8,8,6,8,7
48,363,Palo Pinto,Texas,TX,36,5,6,5,8,7,6,6,8,8,-1,-1,5,8,6,8,8,-1,8,8,8,8,5
48,365,Panola,Texas,TX,43,8,7,8,8,5,7,8,8,8,8,-1,8,8,7,6,6,7,8,8,8,5,7
48,367,Parker,Texas,TX,45,7,5,8,8,7,7,7,5,5,-1,7,5,5,5,5,8,7,8,8,8,8,7
48,369,Parmer,Texas,TX,42,5,5,5,8,7,5,8,8,8,-1,8,8,8,6,5,6,-1,5,8,6,6,7
48,371,Pecos,Texas,TX,86,5,5,8,8,5,6,6,6,8,-1,8,8,6,8,8,8,-1,5,6,8,6,5
48,373,Polk,Texas,TX,49,8,8,8,8,5,8,5,8,6,-1,-1,5,8,8,5,8,8,8,8,5,8,7
