Feature,Estimator,AUC,AUC_best,Accuracy,Accuracy_best,F1,F1_best,Precision,Precision_best,Recall,Recall_best
systolic_bp : tobacco_use : abdominal_adiposity : type_a : overall_obesity : alcohol_use : age,knn,0,0,0.6210915818686401,"{'n_neighbors': 50, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
systolic_bp : tobacco_use : abdominal_adiposity : type_a : overall_obesity : alcohol_use : age,logistic,0,0,0.7012025901942645,"{'penalty': 'l1', 'solver': 'lbfgs'}",0,0,0,0,0,0
systolic_bp : tobacco_use : abdominal_adiposity : type_a : overall_obesity : alcohol_use : age,gaussian,0,0,0.6708603145235892,{},0,0,0,0,0,0
systolic_bp : tobacco_use : abdominal_adiposity : type_a : overall_obesity : alcohol_use : age,svc,0,0,0.6796022201665125,"{'C': 1000, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
systolic_bp : tobacco_use : abdominal_adiposity : type_a : overall_obesity : alcohol_use : age,decision_tree,0,0,0.5931544865864941,"{'max_features': 'log2', 'max_leaf_nodes': 20, 'max_depth': 20}",0,0,0,0,0,0
systolic_bp : tobacco_use : abdominal_adiposity : type_a : overall_obesity : alcohol_use : age,random_forest,0,0,0.6406105457909341,"{'max_features': 'sqrt', 'max_leaf_nodes': 30, 'bootstrap': True, 'max_depth': 30}",0,0,0,0,0,0
systolic_bp : tobacco_use : family_history : type_a : overall_obesity : alcohol_use : age,linear,0,0,0.15807192019120234,{'normalize': False},0,0,0,0,0,0
systolic_bp : tobacco_use : family_history : type_a : overall_obesity : alcohol_use : age,knn,0,0,0.6797872340425533,"{'n_neighbors': 30, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
systolic_bp : tobacco_use : family_history : type_a : overall_obesity : alcohol_use : age,logistic,0,0,0.7055966697502314,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
systolic_bp : tobacco_use : family_history : type_a : overall_obesity : alcohol_use : age,gaussian,0,0,0.699213691026827,{},0,0,0,0,0,0
systolic_bp : tobacco_use : family_history : type_a : overall_obesity : alcohol_use : age,svc,0,0,0.6840425531914894,"{'C': 1000, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
systolic_bp : tobacco_use : family_history : type_a : overall_obesity : alcohol_use : age,decision_tree,0,0,0.614986123959297,"{'max_features': 'auto', 'max_leaf_nodes': 10, 'max_depth': 30}",0,0,0,0,0,0
systolic_bp : tobacco_use : family_history : type_a : overall_obesity : alcohol_use : age,random_forest,0,0,0.6795559666975024,"{'max_features': None, 'max_leaf_nodes': 30, 'bootstrap': True, 'max_depth': 1}",0,0,0,0,0,0
systolic_bp : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use,linear,0,0,0.1121158878306058,{'normalize': False},0,0,0,0,0,0
systolic_bp : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use,knn,0,0,0.6883903792784458,"{'n_neighbors': 10, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
systolic_bp : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use,logistic,0,0,0.7271970397779833,"{'penalty': 'l1', 'solver': 'lbfgs'}",0,0,0,0,0,0
systolic_bp : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use,gaussian,0,0,0.6926919518963921,{},0,0,0,0,0,0
systolic_bp : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use,svc,0,0,0.7141998149861241,"{'C': 1000, 'shrinking': True, 'gamma': 0.0001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
systolic_bp : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use,decision_tree,0,0,0.6253469010175763,"{'max_features': 'log2', 'max_leaf_nodes': 15, 'max_depth': 1}",0,0,0,0,0,0
systolic_bp : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use,random_forest,0,0,0.6882978723404255,"{'max_features': 'sqrt', 'max_leaf_nodes': 15, 'bootstrap': True, 'max_depth': 1}",0,0,0,0,0,0
systolic_bp : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : age,linear,0,0,0.16035019842598358,{'normalize': True},0,0,0,0,0,0
systolic_bp : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : age,knn,0,0,0.6906567992599445,"{'n_neighbors': 20, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
systolic_bp : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : age,logistic,0,0,0.7206753006475486,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
systolic_bp : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : age,gaussian,0,0,0.683950046253469,{},0,0,0,0,0,0
systolic_bp : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : age,svc,0,0,0.7230342275670675,"{'C': 1, 'shrinking': True, 'gamma': 0.0, 'degree': 1, 'probability': True}",0,0,0,0,0,0
systolic_bp : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : age,decision_tree,0,0,0.636308973172988,"{'max_features': 'sqrt', 'max_leaf_nodes': 25, 'max_depth': 1}",0,0,0,0,0,0
systolic_bp : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : age,random_forest,0,0,0.6470397779833488,"{'max_features': None, 'max_leaf_nodes': 10, 'bootstrap': True, 'max_depth': 10}",0,0,0,0,0,0
systolic_bp : ldl_cholesterol : abdominal_adiposity : family_history : type_a : alcohol_use : age,linear,0,0,0.15047196450824463,{'normalize': False},0,0,0,0,0,0
systolic_bp : ldl_cholesterol : abdominal_adiposity : family_history : type_a : alcohol_use : age,knn,0,0,0.6882978723404255,"{'n_neighbors': 20, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
systolic_bp : ldl_cholesterol : abdominal_adiposity : family_history : type_a : alcohol_use : age,logistic,0,0,0.7011100832562442,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
systolic_bp : ldl_cholesterol : abdominal_adiposity : family_history : type_a : alcohol_use : age,gaussian,0,0,0.6860314523589268,{},0,0,0,0,0,0
systolic_bp : ldl_cholesterol : abdominal_adiposity : family_history : type_a : alcohol_use : age,svc,0,0,0.7358926919518963,"{'C': 1000, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
systolic_bp : ldl_cholesterol : abdominal_adiposity : family_history : type_a : alcohol_use : age,decision_tree,0,0,0.6409805735430159,"{'max_features': 'auto', 'max_leaf_nodes': 5, 'max_depth': 20}",0,0,0,0,0,0
systolic_bp : ldl_cholesterol : abdominal_adiposity : family_history : type_a : alcohol_use : age,random_forest,0,0,0.6668825161887142,"{'max_features': 'log2', 'max_leaf_nodes': 15, 'bootstrap': True, 'max_depth': 1}",0,0,0,0,0,0
systolic_bp : ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity : alcohol_use : age,linear,0,0,0.14439375132801444,{'normalize': True},0,0,0,0,0,0
systolic_bp : ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity : alcohol_use : age,knn,0,0,0.6580481036077706,"{'n_neighbors': 40, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
systolic_bp : ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity : alcohol_use : age,logistic,0,0,0.7076780758556891,"{'penalty': 'l1', 'solver': 'lbfgs'}",0,0,0,0,0,0
systolic_bp : ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity : alcohol_use : age,gaussian,0,0,0.6795559666975023,{},0,0,0,0,0,0
systolic_bp : ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity : alcohol_use : age,svc,0,0,0.7057354301572618,"{'C': 100, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
systolic_bp : ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity : alcohol_use : age,decision_tree,0,0,0.6125809435707679,"{'max_features': 'auto', 'max_leaf_nodes': 5, 'max_depth': 5}",0,0,0,0,0,0
systolic_bp : ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity : alcohol_use : age,random_forest,0,0,0.6666975023126734,"{'max_features': 'log2', 'max_leaf_nodes': 5, 'bootstrap': False, 'max_depth': 30}",0,0,0,0,0,0
systolic_bp : ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity : alcohol_use : age,linear,0,0,0.13179633345531686,{'normalize': False},0,0,0,0,0,0
systolic_bp : ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity : alcohol_use : age,knn,0,0,0.6425994449583718,"{'n_neighbors': 30, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
systolic_bp : ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity : alcohol_use : age,logistic,0,0,0.6989361702127659,"{'penalty': 'l2', 'solver': 'liblinear'}",0,0,0,0,0,0
systolic_bp : ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity : alcohol_use : age,gaussian,0,0,0.6708603145235892,{},0,0,0,0,0,0
systolic_bp : ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity : alcohol_use : age,svc,0,0,0.6773358001850138,"{'C': 1000, 'shrinking': True, 'gamma': 0.0001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
systolic_bp : ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity : alcohol_use : age,decision_tree,0,0,0.6147086031452359,"{'max_features': 'sqrt', 'max_leaf_nodes': 5, 'max_depth': 10}",0,0,0,0,0,0
systolic_bp : ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity : alcohol_use : age,random_forest,0,0,0.6490749306197966,"{'max_features': None, 'max_leaf_nodes': 5, 'bootstrap': True, 'max_depth': 5}",0,0,0,0,0,0
systolic_bp : ldl_cholesterol : family_history : type_a : overall_obesity : alcohol_use : age,linear,0,0,0.1574591441094161,{'normalize': False},0,0,0,0,0,0
systolic_bp : ldl_cholesterol : family_history : type_a : overall_obesity : alcohol_use : age,knn,0,0,0.6882516188714155,"{'n_neighbors': 30, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
systolic_bp : ldl_cholesterol : family_history : type_a : overall_obesity : alcohol_use : age,logistic,0,0,0.7228492136910267,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
systolic_bp : ldl_cholesterol : family_history : type_a : overall_obesity : alcohol_use : age,gaussian,0,0,0.7055966697502313,{},0,0,0,0,0,0
systolic_bp : ldl_cholesterol : family_history : type_a : overall_obesity : alcohol_use : age,svc,0,0,0.7078630897317298,"{'C': 1000, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
systolic_bp : ldl_cholesterol : family_history : type_a : overall_obesity : alcohol_use : age,decision_tree,0,0,0.6081868640148012,"{'max_features': 'log2', 'max_leaf_nodes': 5, 'max_depth': 15}",0,0,0,0,0,0
systolic_bp : ldl_cholesterol : family_history : type_a : overall_obesity : alcohol_use : age,random_forest,0,0,0.6816373728029602,"{'max_features': None, 'max_leaf_nodes': 30, 'bootstrap': True, 'max_depth': 1}",0,0,0,0,0,0
systolic_bp : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use : age,linear,0,0,0.1401030265897322,{'normalize': True},0,0,0,0,0,0
systolic_bp : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use : age,knn,0,0,0.664477335800185,"{'n_neighbors': 20, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
systolic_bp : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use : age,logistic,0,0,0.7011563367252542,"{'penalty': 'l1', 'solver': 'lbfgs'}",0,0,0,0,0,0
systolic_bp : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use : age,gaussian,0,0,0.6796947271045328,{},0,0,0,0,0,0
systolic_bp : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use : age,svc,0,0,0.7034690101757631,"{'C': 100, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
systolic_bp : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use : age,decision_tree,0,0,0.6322386679000924,"{'max_features': 'log2', 'max_leaf_nodes': 15, 'max_depth': 10}",0,0,0,0,0,0
systolic_bp : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use : age,random_forest,0,0,0.6602682701202591,"{'max_features': None, 'max_leaf_nodes': 15, 'bootstrap': True, 'max_depth': 1}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use,linear,0,0,0.15375798297523635,{'normalize': False},0,0,0,0,0,0
tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use,knn,0,0,0.6516651248843663,"{'n_neighbors': 20, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use,logistic,0,0,0.720814061054579,"{'penalty': 'l1', 'solver': 'lbfgs'}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use,gaussian,0,0,0.7165124884366328,{},0,0,0,0,0,0
tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use,svc,0,0,0.7078630897317298,"{'C': 1000, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use,decision_tree,0,0,0.6234505087881591,"{'max_features': 'sqrt', 'max_leaf_nodes': 10, 'max_depth': 15}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use,random_forest,0,0,0.6624884366327474,"{'max_features': 'sqrt', 'max_leaf_nodes': 15, 'bootstrap': False, 'max_depth': 10}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : age,linear,0,0,0.18303234077667535,{'normalize': True},0,0,0,0,0,0
tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : age,knn,0,0,0.6948658649398705,"{'n_neighbors': 20, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : age,logistic,0,0,0.7294172062904718,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : age,gaussian,0,0,0.7077705827937095,{},0,0,0,0,0,0
tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : age,svc,0,0,0.70786308973173,"{'C': 100, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : age,decision_tree,0,0,0.5929694727104533,"{'max_features': 'sqrt', 'max_leaf_nodes': 5, 'max_depth': 10}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : age,random_forest,0,0,0.6623959296947272,"{'max_features': 'sqrt', 'max_leaf_nodes': 20, 'bootstrap': True, 'max_depth': 20}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : alcohol_use : age,linear,0,0,0.17521942547644762,{'normalize': True},0,0,0,0,0,0
tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : alcohol_use : age,knn,0,0,0.6732654949121184,"{'n_neighbors': 20, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : alcohol_use : age,logistic,0,0,0.73159111933395,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : alcohol_use : age,gaussian,0,0,0.7099444958371877,{},0,0,0,0,0,0
tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : alcohol_use : age,svc,0,0,0.7099444958371878,"{'C': 1000, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : alcohol_use : age,decision_tree,0,0,0.6190564292321924,"{'max_features': 'log2', 'max_leaf_nodes': 10, 'max_depth': 10}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : alcohol_use : age,random_forest,0,0,0.6904717853839036,"{'max_features': 'sqrt', 'max_leaf_nodes': 15, 'bootstrap': True, 'max_depth': 5}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity : alcohol_use : age,linear,0,0,0.16803765926370123,{'normalize': True},0,0,0,0,0,0
tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity : alcohol_use : age,knn,0,0,0.6904717853839037,"{'n_neighbors': 30, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity : alcohol_use : age,logistic,0,0,0.7186401480111008,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity : alcohol_use : age,gaussian,0,0,0.7034690101757632,{},0,0,0,0,0,0
tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity : alcohol_use : age,svc,0,0,0.7035152636447733,"{'C': 1, 'shrinking': True, 'gamma': 0.0, 'degree': 1, 'probability': True}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity : alcohol_use : age,decision_tree,0,0,0.6083718778908418,"{'max_features': 'auto', 'max_leaf_nodes': 5, 'max_depth': 20}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity : alcohol_use : age,random_forest,0,0,0.6666512488436632,"{'max_features': 'log2', 'max_leaf_nodes': 10, 'bootstrap': True, 'max_depth': 5}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity : alcohol_use : age,linear,0,0,0.154425479166056,{'normalize': False},0,0,0,0,0,0
tobacco_use : ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity : alcohol_use : age,knn,0,0,0.6514801110083256,"{'n_neighbors': 30, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity : alcohol_use : age,logistic,0,0,0.7077243293246994,"{'penalty': 'l2', 'solver': 'liblinear'}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity : alcohol_use : age,gaussian,0,0,0.6947271045328399,{},0,0,0,0,0,0
tobacco_use : ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity : alcohol_use : age,svc,0,0,0.6947733580018502,"{'C': 1000, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity : alcohol_use : age,decision_tree,0,0,0.6036540240518039,"{'max_features': None, 'max_leaf_nodes': 5, 'max_depth': 1}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity : alcohol_use : age,random_forest,0,0,0.6364939870490287,"{'max_features': None, 'max_leaf_nodes': 5, 'bootstrap': False, 'max_depth': 1}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : family_history : type_a : overall_obesity : alcohol_use : age,linear,0,0,0.1801545791722668,{'normalize': False},0,0,0,0,0,0
tobacco_use : ldl_cholesterol : family_history : type_a : overall_obesity : alcohol_use : age,knn,0,0,0.6690101757631821,"{'n_neighbors': 40, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : family_history : type_a : overall_obesity : alcohol_use : age,logistic,0,0,0.7229417206290473,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : family_history : type_a : overall_obesity : alcohol_use : age,gaussian,0,0,0.7187326549491211,{},0,0,0,0,0,0
tobacco_use : ldl_cholesterol : family_history : type_a : overall_obesity : alcohol_use : age,svc,0,0,0.6991674375578167,"{'C': 1000, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : family_history : type_a : overall_obesity : alcohol_use : age,decision_tree,0,0,0.6083256244218316,"{'max_features': 'auto', 'max_leaf_nodes': 25, 'max_depth': 10}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : family_history : type_a : overall_obesity : alcohol_use : age,random_forest,0,0,0.675485661424607,"{'max_features': None, 'max_leaf_nodes': 30, 'bootstrap': True, 'max_depth': 1}",0,0,0,0,0,0
tobacco_use : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use : age,linear,0,0,0.16593389778824133,{'normalize': True},0,0,0,0,0,0
tobacco_use : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use : age,knn,0,0,0.651295097132285,"{'n_neighbors': 60, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
tobacco_use : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use : age,logistic,0,0,0.7098982423681777,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
tobacco_use : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use : age,gaussian,0,0,0.6861239592969473,{},0,0,0,0,0,0
tobacco_use : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use : age,svc,0,0,0.6709990749306197,"{'C': 10, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
tobacco_use : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use : age,decision_tree,0,0,0.6408880666049954,"{'max_features': 'auto', 'max_leaf_nodes': 5, 'max_depth': 1}",0,0,0,0,0,0
tobacco_use : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use : age,random_forest,0,0,0.666604995374653,"{'max_features': None, 'max_leaf_nodes': 2, 'bootstrap': True, 'max_depth': 30}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use : age,linear,0,0,0.16247326857294062,{'normalize': True},0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use : age,knn,0,0,0.6689176688251619,"{'n_neighbors': 10, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use : age,logistic,0,0,0.714199814986124,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use : age,gaussian,0,0,0.6666512488436632,{},0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use : age,svc,0,0,0.7013413506012951,"{'C': 100, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use : age,decision_tree,0,0,0.6102682701202591,"{'max_features': None, 'max_leaf_nodes': 5, 'max_depth': 1}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use : age,random_forest,0,0,0.6710915818686402,"{'max_features': 'auto', 'max_leaf_nodes': 20, 'bootstrap': False, 'max_depth': 30}",0,0,0,0,0,0
systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use,linear,0,0,0.15021375776439166,{'normalize': True},0,0,0,0,0,0
systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use,knn,0,0,0.679740980573543,"{'n_neighbors': 20, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use,logistic,0,0,0.7185476410730806,"{'penalty': 'l2', 'solver': 'liblinear'}",0,0,0,0,0,0
systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use,gaussian,0,0,0.7036077705827937,{},0,0,0,0,0,0
systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use,svc,0,0,0.7272895467160037,"{'C': 1000, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use,decision_tree,0,0,0.5952358926919518,"{'max_features': 'auto', 'max_leaf_nodes': 5, 'max_depth': 10}",0,0,0,0,0,0
systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use,random_forest,0,0,0.6796022201665126,"{'max_features': 'sqrt', 'max_leaf_nodes': 10, 'bootstrap': False, 'max_depth': 10}",0,0,0,0,0,0
systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : age,linear,0,0,0.17683805613028633,{'normalize': True},0,0,0,0,0,0
systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : age,knn,0,0,0.6691026827012025,"{'n_neighbors': 50, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : age,logistic,0,0,0.7185476410730806,"{'penalty': 'l1', 'solver': 'lbfgs'}",0,0,0,0,0,0
systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : age,gaussian,0,0,0.7056429232192414,{},0,0,0,0,0,0
systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : age,svc,0,0,0.7121646623496762,"{'C': 100, 'shrinking': True, 'gamma': 0.0001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : age,decision_tree,0,0,0.6150323774283071,"{'max_features': 'auto', 'max_leaf_nodes': 30, 'max_depth': 1}",0,0,0,0,0,0
