Feature, Estimator, Accuracy, Sample
AgeAnginaBpCholesterolHrPainSexSlopeSugarThalVessels, gaussian, 0.8295402298850576, 299
AgeAnginaBpCholesterolHrPainSexSlopeSugarThalVessels, svc, 0.8496551724137931, 299
AgeAnginaBpCholesterolHrPainSexSlopeSugarThalVessels, decision_tree, 0.7559770114942529, 299
AgeAnginaBpCholesterolHrPainSexSlopeSugarThalVessels, random_forest, 0.8295402298850574, 299
AgeBpCholesterolDepressionHrPainSexSlopeSugarThalVessels, linear, 0.4661162635863581, 299
AgeBpCholesterolDepressionHrPainSexSlopeSugarThalVessels, knn, 0.8062068965517242, 299
AgeBpCholesterolDepressionHrPainSexSlopeSugarThalVessels, logistic, 0.8495402298850575, 299
AgeBpCholesterolDepressionHrPainSexSlopeSugarThalVessels, gaussian, 0.8328735632183909, 299
AgeBpCholesterolDepressionHrPainSexSlopeSugarThalVessels, svc, 0.8194252873563219, 299
AgeBpCholesterolDepressionHrPainSexSlopeSugarThalVessels, decision_tree, 0.7759770114942529, 299
AgeBpCholesterolDepressionHrPainSexSlopeSugarThalVessels, random_forest, 0.8059770114942528, 299
AgeAnginaBpCholesterolDepressionPainSexSlopeSugarThalVessels, linear, 0.4658376256503334, 299
AgeAnginaBpCholesterolDepressionPainSexSlopeSugarThalVessels, knn, 0.8395402298850575, 299
AgeAnginaBpCholesterolDepressionPainSexSlopeSugarThalVessels, logistic, 0.8362068965517241, 299
AgeAnginaBpCholesterolDepressionPainSexSlopeSugarThalVessels, gaussian, 0.8328735632183909, 299
AgeAnginaBpCholesterolDepressionPainSexSlopeSugarThalVessels, svc, 0.8360919540229885, 299
AgeAnginaBpCholesterolDepressionPainSexSlopeSugarThalVessels, decision_tree, 0.7458620689655172, 299
AgeAnginaBpCholesterolDepressionPainSexSlopeSugarThalVessels, random_forest, 0.7959770114942529, 299
AgeAnginaBpCholesterolDepressionEcgHrPainSexSlopeVessels, linear, 0.4078863403015625, 306
AgeAnginaBpCholesterolDepressionEcgHrPainSexSlopeVessels, knn, 0.8093010752688172, 306
AgeAnginaBpCholesterolDepressionEcgHrPainSexSlopeVessels, logistic, 0.8029435483870968, 306
AgeAnginaBpCholesterolDepressionEcgHrPainSexSlopeVessels, gaussian, 0.8102352150537634, 306
AgeAnginaBpCholesterolDepressionEcgHrPainSexSlopeVessels, svc, 0.8097110215053764, 306
AgeAnginaBpCholesterolDepressionEcgHrPainSexSlopeVessels, decision_tree, 0.7312903225806452, 306
AgeAnginaBpCholesterolDepressionEcgHrPainSexSlopeVessels, random_forest, 0.7841129032258065, 306
AgeAnginaBpCholesterolDepressionEcgHrPainSexSlopeThal, linear, -0.007316828233634798, 384
AgeAnginaBpCholesterolDepressionEcgHrPainSexSlopeThal, knn, 0.8229858299595142, 384
AgeAnginaBpCholesterolDepressionEcgHrPainSexSlopeThal, logistic, 0.8334412955465587, 384
AgeAnginaBpCholesterolDepressionEcgHrPainSexSlopeThal, gaussian, 0.8359412955465586, 384
AgeAnginaBpCholesterolDepressionEcgHrPainSexSlopeThal, svc, 0.8127867746288798, 384
AgeAnginaBpCholesterolDepressionEcgHrPainSexSlopeThal, decision_tree, 0.7578508771929825, 384
AgeAnginaBpCholesterolDepressionEcgHrPainSexSlopeThal, random_forest, 0.7918623481781377, 384
AgeAnginaBpCholesterolDepressionEcgHrPainSexThalVessels, linear, 0.4748266216610633, 299
AgeAnginaBpCholesterolDepressionEcgHrPainSexThalVessels, knn, 0.8160919540229885, 299
AgeAnginaBpCholesterolDepressionEcgHrPainSexThalVessels, logistic, 0.8362068965517241, 299
AgeAnginaBpCholesterolDepressionEcgHrPainSexThalVessels, gaussian, 0.8428735632183908, 299
AgeAnginaBpCholesterolDepressionEcgHrPainSexThalVessels, svc, 0.8327586206896553, 299
AgeAnginaBpCholesterolDepressionEcgHrPainSexThalVessels, decision_tree, 0.7225287356321839, 299
AgeAnginaBpCholesterolDepressionEcgHrPainSexThalVessels, random_forest, 0.7727586206896552, 299
AgeAnginaBpCholesterolEcgHrPainSexSlopeThalVessels, linear, 0.4749031999064846, 299
AgeAnginaBpCholesterolEcgHrPainSexSlopeThalVessels, knn, 0.8329885057471265, 299
AgeAnginaBpCholesterolEcgHrPainSexSlopeThalVessels, logistic, 0.8295402298850574, 299
AgeAnginaBpCholesterolEcgHrPainSexSlopeThalVessels, gaussian, 0.8328735632183909, 299
AgeAnginaBpCholesterolEcgHrPainSexSlopeThalVessels, svc, 0.8328735632183909, 299
AgeAnginaBpCholesterolEcgHrPainSexSlopeThalVessels, decision_tree, 0.7626436781609195, 299
AgeAnginaBpCholesterolEcgHrPainSexSlopeThalVessels, random_forest, 0.8063218390804598, 299
AgeBpCholesterolDepressionEcgHrPainSexSlopeThalVessels, linear, 0.4666504997511772, 299
AgeBpCholesterolDepressionEcgHrPainSexSlopeThalVessels, knn, 0.8127586206896552, 299
AgeBpCholesterolDepressionEcgHrPainSexSlopeThalVessels, logistic, 0.8394252873563219, 299
AgeBpCholesterolDepressionEcgHrPainSexSlopeThalVessels, gaussian, 0.8395402298850575, 299
AgeBpCholesterolDepressionEcgHrPainSexSlopeThalVessels, svc, 0.8194252873563219, 299
AgeBpCholesterolDepressionEcgHrPainSexSlopeThalVessels, decision_tree, 0.7560919540229886, 299
AgeBpCholesterolDepressionEcgHrPainSexSlopeThalVessels, random_forest, 0.8262068965517242, 299
AgeAnginaBpCholesterolDepressionEcgPainSexSlopeThalVessels, linear, 0.46471490708114105, 299
AgeAnginaBpCholesterolDepressionEcgPainSexSlopeThalVessels, knn, 0.8228735632183908, 299
AgeAnginaBpCholesterolDepressionEcgPainSexSlopeThalVessels, logistic, 0.8227586206896552, 299
AgeAnginaBpCholesterolDepressionEcgPainSexSlopeThalVessels, gaussian, 0.8295402298850574, 299
AgeAnginaBpCholesterolDepressionEcgPainSexSlopeThalVessels, svc, 0.8126436781609196, 299
AgeAnginaBpCholesterolDepressionEcgPainSexSlopeThalVessels, decision_tree, 0.7591954022988505, 299
AgeAnginaBpCholesterolDepressionEcgPainSexSlopeThalVessels, random_forest, 0.8094252873563219, 299
AgeAnginaBpCholesterolDepressionHrPainSexSlopeThalVessels, linear, 0.4764066248721995, 299
AgeAnginaBpCholesterolDepressionHrPainSexSlopeThalVessels, knn, 0.8096551724137931, 299
AgeAnginaBpCholesterolDepressionHrPainSexSlopeThalVessels, logistic, 0.8328735632183907, 299
AgeAnginaBpCholesterolDepressionHrPainSexSlopeThalVessels, gaussian, 0.8528735632183908, 299
AgeAnginaBpCholesterolDepressionHrPainSexSlopeThalVessels, svc, 0.8160919540229885, 299
AgeAnginaBpCholesterolDepressionHrPainSexSlopeThalVessels, decision_tree, 0.7691954022988506, 299
AgeAnginaBpCholesterolDepressionHrPainSexSlopeThalVessels, random_forest, 0.8194252873563219, 299
AgeAnginaBpDepressionEcgHrPainSexSlopeSugarVessels, linear, 0.4418486207251363, 301
AgeAnginaBpDepressionEcgHrPainSexSlopeSugarVessels, knn, 0.8203225806451613, 301
AgeAnginaBpDepressionEcgHrPainSexSlopeSugarVessels, logistic, 0.8172043010752688, 301
AgeAnginaBpDepressionEcgHrPainSexSlopeSugarVessels, gaussian, 0.8173118279569893, 301
AgeAnginaBpDepressionEcgHrPainSexSlopeSugarVessels, svc, 0.8304301075268817, 301
AgeAnginaBpDepressionEcgHrPainSexSlopeSugarVessels, decision_tree, 0.7508602150537634, 301
AgeAnginaBpDepressionEcgHrPainSexSlopeSugarVessels, random_forest, 0.8007526881720429, 301
AgeAnginaBpDepressionEcgHrPainSexSlopeSugarThal, linear, 0.2769059062895544, 371
AgeAnginaBpDepressionEcgHrPainSexSlopeSugarThal, knn, 0.8165718349928875, 371
AgeAnginaBpDepressionEcgHrPainSexSlopeSugarThal, logistic, 0.8275248933143671, 371
AgeAnginaBpDepressionEcgHrPainSexSlopeSugarThal, gaussian, 0.8330014224751066, 371
AgeAnginaBpDepressionEcgHrPainSexSlopeSugarThal, svc, 0.8194167852062588, 371
AgeAnginaBpDepressionEcgHrPainSexSlopeSugarThal, decision_tree, 0.7036273115220484, 371
AgeAnginaBpDepressionEcgHrPainSexSlopeSugarThal, random_forest, 0.7871977240398292, 371
AgeAnginaBpDepressionEcgHrPainSexSugarThalVessels, linear, 0.4787152136448861, 299
AgeAnginaBpDepressionEcgHrPainSexSugarThalVessels, knn, 0.8360919540229886, 299
AgeAnginaBpDepressionEcgHrPainSexSugarThalVessels, logistic, 0.8495402298850575, 299
AgeAnginaBpDepressionEcgHrPainSexSugarThalVessels, gaussian, 0.8462068965517242, 299
AgeAnginaBpDepressionEcgHrPainSexSugarThalVessels, svc, 0.8294252873563218, 299
AgeAnginaBpDepressionEcgHrPainSexSugarThalVessels, decision_tree, 0.7559770114942528, 299
AgeAnginaBpDepressionEcgHrPainSexSugarThalVessels, random_forest, 0.8058620689655172, 299
AgeAnginaBpEcgHrPainSexSlopeSugarThalVessels, linear, 0.4786735566034394, 299
AgeAnginaBpEcgHrPainSexSlopeSugarThalVessels, knn, 0.8263218390804598, 299
AgeAnginaBpEcgHrPainSexSlopeSugarThalVessels, logistic, 0.8227586206896552, 299
AgeAnginaBpEcgHrPainSexSlopeSugarThalVessels, gaussian, 0.8295402298850576, 299
AgeAnginaBpEcgHrPainSexSlopeSugarThalVessels, svc, 0.8360919540229885, 299
AgeAnginaBpEcgHrPainSexSlopeSugarThalVessels, decision_tree, 0.7459770114942529, 299
AgeAnginaBpEcgHrPainSexSlopeSugarThalVessels, random_forest, 0.7959770114942529, 299
AgeBpDepressionEcgHrPainSexSlopeSugarThalVessels, linear, 0.4702784085441053, 299
AgeBpDepressionEcgHrPainSexSlopeSugarThalVessels, knn, 0.8095402298850576, 299
AgeBpDepressionEcgHrPainSexSlopeSugarThalVessels, logistic, 0.8426436781609195, 299
AgeBpDepressionEcgHrPainSexSlopeSugarThalVessels, gaussian, 0.8428735632183908, 299
AgeBpDepressionEcgHrPainSexSlopeSugarThalVessels, svc, 0.8260919540229885, 299
AgeBpDepressionEcgHrPainSexSlopeSugarThalVessels, decision_tree, 0.7424137931034485, 299
AgeBpDepressionEcgHrPainSexSlopeSugarThalVessels, random_forest, 0.7859770114942529, 299
AgeAnginaBpDepressionEcgPainSexSlopeSugarThalVessels, linear, 0.4702125768157515, 299
AgeAnginaBpDepressionEcgPainSexSlopeSugarThalVessels, knn, 0.8228735632183908, 299
AgeAnginaBpDepressionEcgPainSexSlopeSugarThalVessels, logistic, 0.8159770114942528, 299
AgeAnginaBpDepressionEcgPainSexSlopeSugarThalVessels, gaussian, 0.8262068965517241, 299
AgeAnginaBpDepressionEcgPainSexSlopeSugarThalVessels, svc, 0.8260919540229885, 299
AgeAnginaBpDepressionEcgPainSexSlopeSugarThalVessels, decision_tree, 0.7558620689655173, 299
AgeAnginaBpDepressionEcgPainSexSlopeSugarThalVessels, random_forest, 0.7959770114942528, 299
AgeAnginaBpDepressionHrPainSexSlopeSugarThalVessels, linear, 0.4799351085161339, 299
AgeAnginaBpDepressionHrPainSexSlopeSugarThalVessels, knn, 0.8327586206896551, 299
AgeAnginaBpDepressionHrPainSexSlopeSugarThalVessels, logistic, 0.8428735632183908, 299
AgeAnginaBpDepressionHrPainSexSlopeSugarThalVessels, gaussian, 0.8495402298850575, 299
AgeAnginaBpDepressionHrPainSexSlopeSugarThalVessels, svc, 0.8460919540229884, 299
AgeAnginaBpDepressionHrPainSexSlopeSugarThalVessels, decision_tree, 0.7524137931034484, 299
AgeAnginaBpDepressionHrPainSexSlopeSugarThalVessels, random_forest, 0.8060919540229886, 299
AgeAnginaBpDepressionEcgHrPainSexSlopeThalVessels, linear, 0.4804685781206383, 299
AgeAnginaBpDepressionEcgHrPainSexSlopeThalVessels, knn, 0.8263218390804598, 299
AgeAnginaBpDepressionEcgHrPainSexSlopeThalVessels, logistic, 0.8262068965517241, 299
AgeAnginaBpDepressionEcgHrPainSexSlopeThalVessels, gaussian, 0.8462068965517242, 299
AgeAnginaBpDepressionEcgHrPainSexSlopeThalVessels, svc, 0.8294252873563219, 299
AgeAnginaBpDepressionEcgHrPainSexSlopeThalVessels, decision_tree, 0.7358620689655172, 299
AgeAnginaBpDepressionEcgHrPainSexSlopeThalVessels, random_forest, 0.8059770114942528, 299
AgeAnginaCholesterolDepressionEcgHrPainSexSlopeSugarVessels, linear, 0.4346022628510428, 301
AgeAnginaCholesterolDepressionEcgHrPainSexSlopeSugarVessels, knn, 0.8105376344086022, 301
AgeAnginaCholesterolDepressionEcgHrPainSexSlopeSugarVessels, logistic, 0.8104301075268818, 301
AgeAnginaCholesterolDepressionEcgHrPainSexSlopeSugarVessels, gaussian, 0.8072043010752689, 301
AgeAnginaCholesterolDepressionEcgHrPainSexSlopeSugarVessels, svc, 0.8303225806451614, 301
AgeAnginaCholesterolDepressionEcgHrPainSexSlopeSugarVessels, decision_tree, 0.7276344086021506, 301
AgeAnginaCholesterolDepressionEcgHrPainSexSlopeSugarVessels, random_forest, 0.7970967741935484, 301
AgeAnginaCholesterolDepressionEcgHrPainSexSlopeSugarThal, linear, 0.2912405927110354, 372
AgeAnginaCholesterolDepressionEcgHrPainSexSlopeSugarThal, knn, 0.8170478170478171, 372
AgeAnginaCholesterolDepressionEcgHrPainSexSlopeSugarThal, logistic, 0.8171864171864169, 372
AgeAnginaCholesterolDepressionEcgHrPainSexSlopeSugarThal, gaussian, 0.8334026334026333, 372
AgeAnginaCholesterolDepressionEcgHrPainSexSlopeSugarThal, svc, 0.8254331254331253, 372
AgeAnginaCholesterolDepressionEcgHrPainSexSlopeSugarThal, decision_tree, 0.7070686070686071, 372
AgeAnginaCholesterolDepressionEcgHrPainSexSlopeSugarThal, random_forest, 0.7854469854469857, 372
AgeAnginaCholesterolDepressionEcgHrPainSexSugarThalVessels, linear, 0.4739553803811912, 299
AgeAnginaCholesterolDepressionEcgHrPainSexSugarThalVessels, knn, 0.8262068965517242, 299
AgeAnginaCholesterolDepressionEcgHrPainSexSugarThalVessels, logistic, 0.8394252873563218, 299
AgeAnginaCholesterolDepressionEcgHrPainSexSugarThalVessels, gaussian, 0.8362068965517242, 299
AgeAnginaCholesterolDepressionEcgHrPainSexSugarThalVessels, svc, 0.8194252873563219, 299
AgeAnginaCholesterolDepressionEcgHrPainSexSugarThalVessels, decision_tree, 0.7625287356321839, 299
AgeAnginaCholesterolDepressionEcgHrPainSexSugarThalVessels, random_forest, 0.8125287356321838, 299
AgeAnginaCholesterolEcgHrPainSexSlopeSugarThalVessels, linear, 0.4744635296679235, 299
AgeAnginaCholesterolEcgHrPainSexSlopeSugarThalVessels, knn, 0.8395402298850575, 299
AgeAnginaCholesterolEcgHrPainSexSlopeSugarThalVessels, logistic, 0.8328735632183909, 299
AgeAnginaCholesterolEcgHrPainSexSlopeSugarThalVessels, gaussian, 0.8328735632183909, 299
AgeAnginaCholesterolEcgHrPainSexSlopeSugarThalVessels, svc, 0.8363218390804598, 299
AgeAnginaCholesterolEcgHrPainSexSlopeSugarThalVessels, decision_tree, 0.779080459770115, 299
AgeAnginaCholesterolEcgHrPainSexSlopeSugarThalVessels, random_forest, 0.8097701149425287, 299
AgeCholesterolDepressionEcgHrPainSexSlopeSugarThalVessels, linear, 0.4674154773555578, 299
AgeCholesterolDepressionEcgHrPainSexSlopeSugarThalVessels, knn, 0.8294252873563218, 299
AgeCholesterolDepressionEcgHrPainSexSlopeSugarThalVessels, logistic, 0.8360919540229885, 299
AgeCholesterolDepressionEcgHrPainSexSlopeSugarThalVessels, gaussian, 0.8395402298850575, 299
AgeCholesterolDepressionEcgHrPainSexSlopeSugarThalVessels, svc, 0.8360919540229886, 299
AgeCholesterolDepressionEcgHrPainSexSlopeSugarThalVessels, decision_tree, 0.769080459770115, 299
AgeCholesterolDepressionEcgHrPainSexSlopeSugarThalVessels, random_forest, 0.8195402298850574, 299
AgeAnginaCholesterolDepressionEcgPainSexSlopeSugarThalVessels, linear, 0.4664151254380973, 299
AgeAnginaCholesterolDepressionEcgPainSexSlopeSugarThalVessels, knn, 0.8196551724137932, 299
AgeAnginaCholesterolDepressionEcgPainSexSlopeSugarThalVessels, logistic, 0.8394252873563219, 299
AgeAnginaCholesterolDepressionEcgPainSexSlopeSugarThalVessels, gaussian, 0.8262068965517242, 299
AgeAnginaCholesterolDepressionEcgPainSexSlopeSugarThalVessels, svc, 0.8260919540229885, 299
AgeAnginaCholesterolDepressionEcgPainSexSlopeSugarThalVessels, decision_tree, 0.7658620689655173, 299
AgeAnginaCholesterolDepressionEcgPainSexSlopeSugarThalVessels, random_forest, 0.8127586206896552, 299
AgeAnginaCholesterolDepressionHrPainSexSlopeSugarThalVessels, linear, 0.4738948242770445, 299
AgeAnginaCholesterolDepressionHrPainSexSlopeSugarThalVessels, knn, 0.8295402298850574, 299
AgeAnginaCholesterolDepressionHrPainSexSlopeSugarThalVessels, logistic, 0.8427586206896551, 299
AgeAnginaCholesterolDepressionHrPainSexSlopeSugarThalVessels, gaussian, 0.8395402298850575, 299
AgeAnginaCholesterolDepressionHrPainSexSlopeSugarThalVessels, svc, 0.8427586206896553, 299
AgeAnginaCholesterolDepressionHrPainSexSlopeSugarThalVessels, decision_tree, 0.7625287356321839, 299
AgeAnginaCholesterolDepressionHrPainSexSlopeSugarThalVessels, random_forest, 0.7893103448275862, 299
AgeAnginaCholesterolDepressionEcgHrPainSexSlopeThalVessels, linear, 0.4774684114281015, 299
AgeAnginaCholesterolDepressionEcgHrPainSexSlopeThalVessels, knn, 0.8262068965517241, 299
AgeAnginaCholesterolDepressionEcgHrPainSexSlopeThalVessels, logistic, 0.8360919540229885, 299
AgeAnginaCholesterolDepressionEcgHrPainSexSlopeThalVessels, gaussian, 0.8328735632183909, 299
AgeAnginaCholesterolDepressionEcgHrPainSexSlopeThalVessels, svc, 0.8260919540229885, 299
AgeAnginaCholesterolDepressionEcgHrPainSexSlopeThalVessels, decision_tree, 0.7758620689655172, 299
AgeAnginaCholesterolDepressionEcgHrPainSexSlopeThalVessels, random_forest, 0.8028735632183908, 299
AgeAnginaDepressionEcgHrPainSexSlopeSugarThalVessels, linear, 0.4803039006219286, 299
AgeAnginaDepressionEcgHrPainSexSlopeSugarThalVessels, knn, 0.8129885057471264, 299
AgeAnginaDepressionEcgHrPainSexSlopeSugarThalVessels, logistic, 0.8462068965517242, 299
AgeAnginaDepressionEcgHrPainSexSlopeSugarThalVessels, gaussian, 0.8395402298850575, 299
AgeAnginaDepressionEcgHrPainSexSlopeSugarThalVessels, svc, 0.8394252873563219, 299
AgeAnginaDepressionEcgHrPainSexSlopeSugarThalVessels, decision_tree, 0.7622988505747127, 299
AgeAnginaDepressionEcgHrPainSexSlopeSugarThalVessels, random_forest, 0.8127586206896554, 299
AgeAnginaBpCholesterolDepressionEcgHrSexSlopeSugarVessels, linear, 0.410059353564308, 301
AgeAnginaBpCholesterolDepressionEcgHrSexSlopeSugarVessels, knn, 0.7737634408602151, 301
AgeAnginaBpCholesterolDepressionEcgHrSexSlopeSugarVessels, logistic, 0.8004301075268817, 301
AgeAnginaBpCholesterolDepressionEcgHrSexSlopeSugarVessels, gaussian, 0.7906451612903226, 301
AgeAnginaBpCholesterolDepressionEcgHrSexSlopeSugarVessels, svc, 0.7905376344086023, 301
AgeAnginaBpCholesterolDepressionEcgHrSexSlopeSugarVessels, decision_tree, 0.7804301075268818, 301
AgeAnginaBpCholesterolDepressionEcgHrSexSlopeSugarVessels, random_forest, 0.7539784946236558, 301
AgeAnginaBpCholesterolDepressionEcgHrSexSlopeSugarThal, linear, 0.2646832724472392, 371
AgeAnginaBpCholesterolDepressionEcgHrSexSlopeSugarThal, knn, 0.8004978662873399, 371
AgeAnginaBpCholesterolDepressionEcgHrSexSlopeSugarThal, logistic, 0.7953058321479375, 371
AgeAnginaBpCholesterolDepressionEcgHrSexSlopeSugarThal, gaussian, 0.8114509246088193, 371
AgeAnginaBpCholesterolDepressionEcgHrSexSlopeSugarThal, svc, 0.7925320056899006, 371
AgeAnginaBpCholesterolDepressionEcgHrSexSlopeSugarThal, decision_tree, 0.6820768136557611, 371
AgeAnginaBpCholesterolDepressionEcgHrSexSlopeSugarThal, random_forest, 0.7331436699857752, 371
AgeAnginaBpCholesterolDepressionEcgHrSexSugarThalVessels, linear, 0.4598089949920354, 299
AgeAnginaBpCholesterolDepressionEcgHrSexSugarThalVessels, knn, 0.8027586206896553, 299
AgeAnginaBpCholesterolDepressionEcgHrSexSugarThalVessels, logistic, 0.8328735632183907, 299
AgeAnginaBpCholesterolDepressionEcgHrSexSugarThalVessels, gaussian, 0.8027586206896551, 299
AgeAnginaBpCholesterolDepressionEcgHrSexSugarThalVessels, svc, 0.7926436781609196, 299
AgeAnginaBpCholesterolDepressionEcgHrSexSugarThalVessels, decision_tree, 0.7657471264367817, 299
AgeAnginaBpCholesterolDepressionEcgHrSexSugarThalVessels, random_forest, 0.7626436781609195, 299
AgeAnginaBpCholesterolEcgHrSexSlopeSugarThalVessels, linear, 0.4585998650922149, 299
AgeAnginaBpCholesterolEcgHrSexSlopeSugarThalVessels, knn, 0.8094252873563219, 299
AgeAnginaBpCholesterolEcgHrSexSlopeSugarThalVessels, logistic, 0.8362068965517241, 299
AgeAnginaBpCholesterolEcgHrSexSlopeSugarThalVessels, gaussian, 0.8162068965517241, 299
AgeAnginaBpCholesterolEcgHrSexSlopeSugarThalVessels, svc, 0.8127586206896552, 299
AgeAnginaBpCholesterolEcgHrSexSlopeSugarThalVessels, decision_tree, 0.7627586206896552, 299
AgeAnginaBpCholesterolEcgHrSexSlopeSugarThalVessels, random_forest, 0.7927586206896552, 299
AgeBpCholesterolDepressionEcgHrSexSlopeSugarThalVessels, linear, 0.4394523836399066, 299
AgeBpCholesterolDepressionEcgHrSexSlopeSugarThalVessels, knn, 0.7860919540229885, 299
AgeBpCholesterolDepressionEcgHrSexSlopeSugarThalVessels, logistic, 0.8127586206896552, 299
AgeBpCholesterolDepressionEcgHrSexSlopeSugarThalVessels, gaussian, 0.8028735632183908, 299
AgeBpCholesterolDepressionEcgHrSexSlopeSugarThalVessels, svc, 0.7860919540229886, 299
AgeBpCholesterolDepressionEcgHrSexSlopeSugarThalVessels, decision_tree, 0.7494252873563217, 299
AgeBpCholesterolDepressionEcgHrSexSlopeSugarThalVessels, random_forest, 0.7929885057471265, 299
AgeAnginaBpCholesterolDepressionEcgSexSlopeSugarThalVessels, linear, 0.44132361228712497, 299
AgeAnginaBpCholesterolDepressionEcgSexSlopeSugarThalVessels, knn, 0.7995402298850574, 299
AgeAnginaBpCholesterolDepressionEcgSexSlopeSugarThalVessels, logistic, 0.8059770114942528, 299
AgeAnginaBpCholesterolDepressionEcgSexSlopeSugarThalVessels, gaussian, 0.7960919540229885, 299
AgeAnginaBpCholesterolDepressionEcgSexSlopeSugarThalVessels, svc, 0.8094252873563219, 299
AgeAnginaBpCholesterolDepressionEcgSexSlopeSugarThalVessels, decision_tree, 0.7590804597701151, 299
AgeAnginaBpCholesterolDepressionEcgSexSlopeSugarThalVessels, random_forest, 0.812873563218391, 299
AgeAnginaBpCholesterolDepressionHrSexSlopeSugarThalVessels, linear, 0.4595875294324509, 299
AgeAnginaBpCholesterolDepressionHrSexSlopeSugarThalVessels, knn, 0.8029885057471263, 299
AgeAnginaBpCholesterolDepressionHrSexSlopeSugarThalVessels, logistic, 0.8295402298850574, 299
AgeAnginaBpCholesterolDepressionHrSexSlopeSugarThalVessels, gaussian, 0.8195402298850574, 299
AgeAnginaBpCholesterolDepressionHrSexSlopeSugarThalVessels, svc, 0.8127586206896552, 299
AgeAnginaBpCholesterolDepressionHrSexSlopeSugarThalVessels, decision_tree, 0.7759770114942528, 299
AgeAnginaBpCholesterolDepressionHrSexSlopeSugarThalVessels, random_forest, 0.7960919540229886, 299
AgeAnginaBpCholesterolDepressionEcgHrSexSlopeThalVessels, linear, 0.4592221677303782, 299
AgeAnginaBpCholesterolDepressionEcgHrSexSlopeThalVessels, knn, 0.7995402298850574, 299
AgeAnginaBpCholesterolDepressionEcgHrSexSlopeThalVessels, logistic, 0.8295402298850574, 299
AgeAnginaBpCholesterolDepressionEcgHrSexSlopeThalVessels, gaussian, 0.8195402298850574, 299
AgeAnginaBpCholesterolDepressionEcgHrSexSlopeThalVessels, svc, 0.8027586206896553, 299
AgeAnginaBpCholesterolDepressionEcgHrSexSlopeThalVessels, decision_tree, 0.7757471264367817, 299
AgeAnginaBpCholesterolDepressionEcgHrSexSlopeThalVessels, random_forest, 0.7896551724137929, 299
AgeAnginaBpDepressionEcgHrSexSlopeSugarThalVessels, linear, 0.4647050723883197, 299
AgeAnginaBpDepressionEcgHrSexSlopeSugarThalVessels, knn, 0.8095402298850575, 299
AgeAnginaBpDepressionEcgHrSexSlopeSugarThalVessels, logistic, 0.8260919540229885, 299
AgeAnginaBpDepressionEcgHrSexSlopeSugarThalVessels, gaussian, 0.8162068965517241, 299
AgeAnginaBpDepressionEcgHrSexSlopeSugarThalVessels, svc, 0.8028735632183908, 299
AgeAnginaBpDepressionEcgHrSexSlopeSugarThalVessels, decision_tree, 0.7594252873563219, 299
AgeAnginaBpDepressionEcgHrSexSlopeSugarThalVessels, random_forest, 0.7591954022988505, 299
AgeAnginaCholesterolDepressionEcgHrSexSlopeSugarThalVessels, linear, 0.4621582654274794, 299
AgeAnginaCholesterolDepressionEcgHrSexSlopeSugarThalVessels, knn, 0.8059770114942528, 299
AgeAnginaCholesterolDepressionEcgHrSexSlopeSugarThalVessels, logistic, 0.8360919540229885, 299
AgeAnginaCholesterolDepressionEcgHrSexSlopeSugarThalVessels, gaussian, 0.8128735632183908, 299
AgeAnginaCholesterolDepressionEcgHrSexSlopeSugarThalVessels, svc, 0.8095402298850575, 299
AgeAnginaCholesterolDepressionEcgHrSexSlopeSugarThalVessels, decision_tree, 0.7322988505747127, 299
AgeAnginaCholesterolDepressionEcgHrSexSlopeSugarThalVessels, random_forest, 0.7558620689655172, 299
AgeAnginaBpCholesterolDepressionEcgHrPainSlopeSugarVessels, linear, 0.39353739188983, 301
AgeAnginaBpCholesterolDepressionEcgHrPainSlopeSugarVessels, knn, 0.783763440860215, 301
AgeAnginaBpCholesterolDepressionEcgHrPainSlopeSugarVessels, logistic, 0.8003225806451614, 301
AgeAnginaBpCholesterolDepressionEcgHrPainSlopeSugarVessels, gaussian, 0.7970967741935484, 301
AgeAnginaBpCholesterolDepressionEcgHrPainSlopeSugarVessels, svc, 0.8070967741935483, 301
AgeAnginaBpCholesterolDepressionEcgHrPainSlopeSugarVessels, decision_tree, 0.7309677419354839, 301
AgeAnginaBpCholesterolDepressionEcgHrPainSlopeSugarVessels, random_forest, 0.7838709677419355, 301
AgeAnginaBpCholesterolDepressionEcgHrPainSlopeSugarThal, linear, 0.2976286382480434, 371
AgeAnginaBpCholesterolDepressionEcgHrPainSlopeSugarThal, knn, 0.82724039829303, 371
AgeAnginaBpCholesterolDepressionEcgHrPainSlopeSugarThal, logistic, 0.8275248933143671, 371
AgeAnginaBpCholesterolDepressionEcgHrPainSlopeSugarThal, gaussian, 0.8248221906116644, 371
AgeAnginaBpCholesterolDepressionEcgHrPainSlopeSugarThal, svc, 0.8113086770981507, 371
AgeAnginaBpCholesterolDepressionEcgHrPainSlopeSugarThal, decision_tree, 0.7169985775248934, 371
AgeAnginaBpCholesterolDepressionEcgHrPainSlopeSugarThal, random_forest, 0.7709815078236131, 371
AgeAnginaBpCholesterolDepressionEcgHrPainSugarThalVessels, linear, 0.4625921658983413, 299
AgeAnginaBpCholesterolDepressionEcgHrPainSugarThalVessels, knn, 0.8225287356321838, 299
AgeAnginaBpCholesterolDepressionEcgHrPainSugarThalVessels, logistic, 0.8462068965517242, 299
